,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600567.XSHG,2014-04-30,59.41,-284.0518,1.35,1.46,6.12,600567.XSHG,0.8,-0.04,0.27,1.53,17.65,97.34,2.34,1.53,4.78,4.24,6.17,84.37,-10.32,-4.86,138.42,49.97,1877.89,95.73,-0.77,95.73,-0.77,33.78,-48.03,-29.11,-79.43,-28.74,-79.31,-1
0,600567.XSHG,2014-04-30,55.75,35.8805,1.26,1.37,5.75,600567.XSHG,0.73,0.5,0.24,2.32,17.49,97.81,2.57,2.32,4.03,3.8,6.63,68.49,11.84,68.39,51.19,-9.59,-438.39,74.75,-19.15,74.75,-19.15,214.67,-11.14,279.58,22.4,278.33,21.35,-1
0,600567.XSHG,2014-08-08,31.62,36.4242,1.28,1.03,31.54,600567.XSHG,0.94,0.68,0.31,2.67,17.75,97.48,2.53,2.67,4.78,4.46,5.3,65.9,0.24,72.3,99.22,12.76,507.21,59.03,11.81,59.03,11.81,233.32,10.04,-24.33,29.1,-24.81,28.72,1
0,600567.XSHG,2014-10-31,42.57,45.3037,1.57,1.16,24.42,600567.XSHG,1.26,1.04,0.41,3.55,18.43,96.38,3.57,3.55,4.43,4.46,5.2,80.19,-1.07,82.44,127.86,1.52,42.15,10.27,0.68,10.27,0.68,21.93,42.21,-15.43,33.86,-14.69,35.49,-1
0,600567.XSHG,2015-04-30,52.26,52.3711,1.83,1.3,-17.27,600567.XSHG,-1.06,-1.5,-0.34,-3.69,12.71,109.46,-9.31,-3.69,5.96,5.66,8.93,135.59,-2.04,,40.8,77.99,-824.69,-26.36,-19.09,-26.36,-19.09,-393.74,-311.25,-277.68,-184.0,-278.23,-184.22,-1
0,600567.XSHG,2015-04-30,71.24,134.9883,2.47,1.78,-23.55,600567.XSHG,0.92,0.65,0.29,2.67,17.83,97.1,2.9,2.67,4.69,4.5,4.2,76.26,0.0,70.38,101.34,1.48,51.16,8.39,19.0,8.39,19.0,22.31,137.0,25.05,186.14,27.69,186.94,-1
0,600567.XSHG,2015-08-07,183.66,203.5102,3.68,2.84,-376.51,600567.XSHG,1.32,0.99,0.42,3.52,20.56,96.64,3.36,3.52,5.71,4.82,5.5,76.8,0.01,75.25,64.73,11.85,352.59,8.75,12.18,8.75,12.18,44.67,30.16,43.03,47.66,43.4,44.56,-1
0,600567.XSHG,2015-10-30,97.15,128.8213,2.33,1.75,106.77,600567.XSHG,1.2,0.84,0.38,2.41,16.32,100.07,-0.01,2.41,3.8,3.85,8.23,-3.54,3.02,70.04,60.75,9.75,-13799.7998,42.46,31.89,42.46,31.89,-100.42,-100.41,-3.61,-9.79,-3.51,-8.83,-1
0,600567.XSHG,2016-04-29,99.98,130.1917,2.34,1.6,56.72,600567.XSHG,0.05,-0.11,0.01,0.09,19.2,100.22,-0.41,0.09,6.83,5.26,6.62,-9.51,-8.1,-221.73,114.85,31.53,-14205.3799,48.55,-15.63,48.55,-15.63,93.45,-3235.79,103.47,-96.98,104.55,-96.03,-1
0,600567.XSHG,2016-04-29,80.25,54.9558,1.88,1.28,45.53,600567.XSHG,0.98,0.66,0.33,2.49,16.71,99.47,0.54,2.49,5.1,4.61,5.24,18.05,0.26,67.5,76.25,12.79,2411.23,21.76,-2.46,21.76,-2.46,-77.39,227.64,13.5,2717.28,10.43,2009.77,-1
0,600567.XSHG,2016-08-12,49.81,51.172,1.73,1.05,31.07,600567.XSHG,1.4459,1.231,0.4778,3.0855,16.9744,98.4028,1.2398,3.0855,4.8631,3.8826,5.6402,51.9828,-11.633,85.1364,69.6058,-1.9177,-120.0623,30.1115,19.8749,30.1115,19.8749,-51.9928,176.3247,14.1643,48.5259,12.953,47.8593,-1
0,600567.XSHG,2016-10-28,60.27,64.8743,2.19,1.24,93.65,600567.XSHG,0.7917,0.4646,0.298,1.9054,13.3103,99.2303,1.0807,1.9054,4.4753,3.8841,3.6963,28.2245,11.4065,58.6772,76.2503,16.3062,2118.5757,2.6323,4.0348,2.6323,4.0348,10769.7148,-9.3129,-18.6962,-35.7537,-20.9816,-36.2224,1
0,600567.XSHG,2017-03-31,79.15,78.807,2.02,1.51,29.32,600567.XSHG,1.7566,1.5729,0.741,4.0469,18.1743,96.7685,3.2815,4.0469,5.1239,4.0709,3.8389,58.2699,0.9023,89.5411,115.755,5.058,156.5225,45.5854,19.6811,45.5854,19.6811,1262.3452,263.3968,6733.4189,154.189,4983.5562,155.5143,-1
0,600567.XSHG,2017-04-18,45.28,45.2798,1.91,1.32,17.86,600567.XSHG,5.0364,5.005,2.0982,12.882,25.3258,87.5394,12.3489,12.882,4.2185,3.8394,3.1537,89.1529,-0.799,99.3777,67.6497,-15.0279,-120.6029,37.3176,-7.9988,37.3176,-7.9988,3052.7961,246.2182,610.3356,192.8574,615.4594,196.9293,-1
0,600567.XSHG,2017-08-10,22.4682,46.1828,1.8487,1.2484,97.6007,600567.XSHG,4.391,4.1828,1.7673,9.6768,19.1891,92.2499,10.6643,9.6768,4.018,2.8848,3.4915,76.6923,-2.874,95.258,65.8982,5.7877,74.6789,38.7594,21.1336,38.7594,21.1336,1093.5565,4.6084,335.1856,-9.0059,339.6959,-9.1309,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600568.XSHG,2006-04-22,62.08,-10.5465,0.9,0.28,36.38,600568.XSHG,0.11,0.11,0.52,1.68,11.47,98.0,2.0,1.68,2.57,3.93,2.75,99.06,0.0,,85.51,-8.12,-404.76,275.55,179.18,275.55,179.18,363.12,113.74,392.37,112.82,-59.3,101.13,1
0,600568.XSHG,2006-08-29,-15.04,-15.0418,1.28,0.7,35.75,600568.XSHG,0.55,0.55,0.71,2.57,10.22,97.3,2.85,2.57,2.26,4.98,-0.56,75.71,4.1,,118.02,-0.87,-32.34,182.81,-10.4,182.81,-10.4,5.21,27.29,132.41,37.32,-33.96,416.89,-1
0,600568.XSHG,2006-10-25,-12.77,-12.7692,1.08,0.6,30.35,600568.XSHG,-0.23,-0.23,0.4,1.42,9.46,98.39,1.61,1.42,2.48,2.42,2.73,98.89,0.0,,109.88,7.77,483.78,-64.61,4.81,-64.61,4.81,-63.96,-40.92,-59.86,-42.06,13.94,-142.1,-1
0,600568.XSHG,2007-04-18,-12.31,-12.3061,1.05,0.58,29.25,600568.XSHG,-22.32,-22.32,-6.33,-26.59,6.42,122.61,-23.79,-26.59,3.94,17.92,-1.47,94.39,4.95,,136.63,17.19,-76.05,161.72,-16.99,161.72,-16.99,-27.13,-1330.1,-58.4,-1653.09,-113.07,-8534.71,-1
0,600568.XSHG,2007-04-18,-21.17,-21.1717,2.3,0.99,50.32,600568.XSHG,-1.06,-1.06,-0.07,-0.19,9.34,99.8,0.2,-0.19,2.86,3.01,2.93,49.48,0.0,,88.78,-2.4,-1212.65,19.96,53.88,19.96,53.88,-88.14,101.28,-113.82,98.88,-893.89,95.78,-1
0,600568.XSHG,2007-07-26,-11.08,-11.6181,2.84,0.64,-13.64,600568.XSHG,4.16,4.16,1.7,4.35,10.13,96.38,3.63,4.35,2.54,3.32,-0.33,58.88,0.2,,107.05,-2.36,-65.15,45.9,8.98,45.9,8.98,85.84,1894.25,146.68,2550.8201,513.15,499.21,-1
0,600568.XSHG,2007-10-19,-12.7,-11.4879,2.7,0.57,35.47,600568.XSHG,1.47,1.47,1.04,2.94,11.72,96.26,3.74,2.94,3.91,1.13,2.81,115.72,0.0,,125.11,-2.42,-64.77,26.99,-8.78,26.99,-8.78,195.81,-5.96,162.55,-38.33,618.59,-64.39,1
0,600568.XSHG,2008-03-25,-20.78,-17.2752,4.01,0.81,920.93,600568.XSHG,0.53,0.53,0.97,3.78,7.73,91.37,9.16,3.78,-1.89,5.41,-3.09,97.73,5.91,,180.45,11.75,136.13,6.11,-30.63,6.11,-30.63,140.84,69.82,115.08,-10.79,102.16,-64.02,-1
0,600568.XSHG,2008-04-29,69.42,69.4173,3.43,0.69,-25.91,600568.XSHG,1.23,1.23,0.78,1.55,10.11,98.43,1.57,1.55,5.23,1.87,1.27,80.03,0.0,,76.07,-1.52,-96.93,46.32,112.19,46.32,112.19,1059.55,-63.59,1275.29,-12.83,221.71,137.94,-1
0,600568.XSHG,2008-08-29,24.36,35.3212,1.69,0.31,49.01,600568.XSHG,3.14,3.14,1.73,3.83,10.18,94.23,5.77,3.83,-0.22,2.41,1.03,99.78,0.0,,120.66,0.2,3.4,22.95,-8.43,22.95,-8.43,95.38,236.03,8.28,125.8,-21.03,159.01,-1
0,600568.XSHG,2008-10-30,22.02,28.1753,1.35,0.23,33.04,600568.XSHG,2.36,2.36,1.57,3.86,10.36,94.64,5.36,3.86,2.49,1.71,0.65,99.75,0.0,,117.4,-2.67,-49.86,24.23,-7.83,24.23,-7.83,77.94,-14.35,63.38,-6.96,68.94,-23.81,1
0,600568.XSHG,2009-03-03,22.14,32.735,1.46,0.26,166.36,600568.XSHG,4.0,4.0,2.63,8.03,11.42,95.33,4.69,8.03,0.74,6.73,0.93,94.5,0.39,,167.26,23.81,510.07,44.15,-19.51,44.15,-19.51,-26.2,-29.57,206.4,67.3,716.31,73.85,1
0,600568.XSHG,2009-04-30,34.02,34.0198,3.28,0.56,10.75,600568.XSHG,2.63,2.63,1.34,2.45,10.25,96.97,3.03,2.45,4.29,1.71,1.02,100.01,0.0,,84.98,7.21,237.71,33.39,96.35,33.39,96.35,157.35,26.95,110.9,-40.0,141.79,-29.52,1
0,600568.XSHG,2009-08-21,41.45,47.9829,4.38,0.72,12.65,600568.XSHG,2.99,2.99,1.72,3.89,10.59,94.57,5.48,3.89,0.66,2.75,-0.29,99.49,0.76,,96.03,-12.19,-224.29,20.27,-17.44,20.27,-17.44,14.23,49.15,22.12,30.75,9.36,17.15,-1
0,600568.XSHG,2009-10-31,43.49,51.5153,3.45,0.74,26.66,600568.XSHG,13.95,13.95,4.93,46.82,34.1,82.71,41.73,46.82,5.93,6.09,1.72,38.13,53.92,,63.26,-43.44,-251.3,-75.52,-79.14,-75.52,-79.14,156.94,58.95,370.22,151.2,2872.4199,454.58,-1
0,600568.XSHG,2010-04-13,25.09,72.0726,4.59,1.26,66.56,600568.XSHG,9.66,9.66,3.29,51.05,27.62,89.38,60.76,51.05,-3.35,10.09,-2.18,17.71,83.64,,146.87,-154.39,-1454.3101,-80.65,-39.91,-80.65,-39.91,191.82,-12.51,24.64,-34.48,197.92,-28.65,-1
0,600568.XSHG,2010-04-26,24.99,20.0717,4.65,1.25,66.3,600568.XSHG,-1.6,-1.6,-0.78,-31.89,17.8,133.99,-33.99,-31.89,17.29,27.38,6.87,108.31,0.0,,477.32,81.48,-239.7,-96.45,-65.21,-96.45,-65.21,-143.92,-119.47,-151.63,-121.74,-215.26,-120.01,-1
0,600568.XSHG,2010-08-28,12.29,10.689,2.36,1.45,-6.67,600568.XSHG,4.91,4.91,1.9,23.47,39.21,77.35,23.99,23.47,4.8,5.16,0.89,89.74,5.32,,40.48,40.48,178.7,-82.78,303.43,-82.78,303.43,-11.05,384.74,34.72,396.9,414.21,414.21,-1
0,600568.XSHG,2010-10-29,13.41,14.0286,2.86,5.04,-37.86,600568.XSHG,7.77,7.77,3.2,25.65,37.84,73.16,26.84,25.65,1.88,3.48,2.03,99.88,0.0,,49.53,-64.41,-239.98,55.42,49.21,55.42,49.21,-27.6,66.92,-38.04,63.07,-34.22,64.68,-1
0,600568.XSHG,2011-04-26,15.6,13.3925,2.69,4.07,94.24,600568.XSHG,-0.14,-0.14,-0.04,-1.11,10.77,129.81,-16.58,-1.11,2.01,12.44,9.47,-795.67,353.16,,288.5,-719.12,2412.6001,-32.72,-67.88,-32.72,-67.88,-118.36,-119.84,-101.47,-101.39,-101.94,-101.88,1
0,600568.XSHG,2011-04-30,16.96,28.931,2.9,4.42,102.48,600568.XSHG,0.9,0.9,0.29,5.86,23.01,94.13,5.87,5.86,4.25,6.7,2.54,96.21,0.0,,95.39,-102.62,-1747.22,208.08,59.32,208.08,59.32,153.23,156.45,156.57,938.44,164.8,767.54,1
0,600568.XSHG,2011-08-29,26.29,32.2935,3.21,4.56,42.9,600568.XSHG,0.76,0.76,0.24,4.75,19.15,95.83,5.79,4.75,1.47,5.4,4.19,75.47,29.32,,155.83,66.42,1593.72,-20.48,4.13,-20.48,4.13,-80.82,2.59,-83.92,-15.63,-82.57,-15.48,1
0,600568.XSHG,2011-10-29,43.35,37.6645,3.02,5.63,40.16,600568.XSHG,21.57,21.57,7.82,228.6,22.01,104.46,235.55,228.6,9.06,9.94,6.03,-1.9,101.95,,334.67,-16.51,369.81,-62.77,-30.13,-62.77,-30.13,226.77,2744.22,231.82,3265.9199,236.04,3074.75,-1
0,600568.XSHG,2012-03-06,15.89,40.6885,3.27,8.28,48.16,600568.XSHG,-0.83,-0.83,-0.34,-4.25,6.6,121.74,-7.72,-4.25,8.97,5.84,4.58,299.89,-193.38,,123.58,-15.58,71.65,151.77,117.2,151.77,117.2,-17.25,-107.12,-861.59,-104.04,-588.3,-103.84,-1
0,600568.XSHG,2012-04-26,16.58,16.5778,3.33,6.54,-32.1,600568.XSHG,0.2,0.2,0.08,1.68,18.3,98.29,1.71,1.68,3.76,5.82,6.0,100.9,0.0,,166.5,18.22,1066.77,-0.47,-37.02,-0.47,-37.02,-71.05,113.94,-71.46,124.89,-72.84,126.34,-1
0,600568.XSHG,2012-08-31,14.34,13.9588,2.8,5.51,99.53,600568.XSHG,3.68,3.68,1.58,16.4,26.95,88.73,23.56,16.4,2.49,2.39,3.06,47.77,52.07,,49.98,-30.19,-267.84,85.72,94.3,85.72,94.3,640.43,2579.54,987.13,1797.1899,893.44,1802.73,1
0,600568.XSHG,2012-10-31,13.47,15.3774,2.97,5.04,-64.07,600568.XSHG,2.39,2.39,1.04,10.65,11.13,101.24,10.67,10.65,3.15,3.17,3.54,-11.59,111.63,,129.59,26.0,-2102.8201,171.77,2.24,171.77,2.24,-87.68,-53.69,-87.49,-33.6,-87.49,-34.25,-1
0,600568.XSHG,2013-04-27,64.48,18.2056,3.44,4.81,-58.59,600568.XSHG,0.18,0.18,0.08,1.56,-1.86,151.36,-5.83,1.56,10.82,10.92,8.17,-2314.76,2052.0601,,179.15,-57.89,112.7,-38.18,-50.6,-38.18,-50.6,53.33,-126.99,122.74,-92.75,125.05,-92.4,1
0,600568.XSHG,2013-04-27,53.92,46.2754,2.88,4.03,-48.99,600568.XSHG,1.98,1.96,0.82,5.24,21.05,91.8,8.03,5.24,1.24,1.35,2.8,101.49,-2.1,98.87,29.87,-4.16,-50.7,241.46,247.92,241.46,247.92,1504.48,579.11,964.44,1064.75,978.33,1034.0601,1
0,600568.XSHG,2013-08-31,37.74,48.7686,2.97,3.32,255.14,600568.XSHG,2.6,2.63,1.11,10.1,6.14,101.18,10.33,10.1,2.76,2.86,0.87,-11.58,112.82,101.27,116.38,29.74,-2517.0701,22.94,-30.05,22.94,-30.05,-46.09,-9.97,-24.29,34.94,-24.7,32.86,-1
0,600568.XSHG,2013-10-31,51.26,59.0452,3.49,3.82,29.27,600568.XSHG,0.58,0.58,0.25,6.26,26.93,94.01,10.6,6.26,5.38,7.75,6.84,56.53,43.5,99.46,145.56,4.76,79.45,-55.58,-63.06,-55.58,-63.06,-55.89,-62.11,-73.88,-77.09,-74.39,-77.64,-1
0,600568.XSHG,2014-03-01,59.15,51.6874,3.02,3.82,56.61,600568.XSHG,1.15,1.54,0.47,14.33,39.95,114.64,25.19,14.33,11.98,12.14,13.31,-93.96,255.61,133.78,233.68,-76.18,520.26,-22.83,-14.17,-22.83,-14.17,433.53,104.06,607.21,96.43,573.05,99.75,-1
0,600568.XSHG,2014-04-30,53.85,53.8514,3.16,4.25,46.59,600568.XSHG,1.98,1.98,0.76,7.83,26.89,87.64,12.23,7.83,2.03,3.58,2.72,100.96,-1.06,99.92,52.44,-56.44,-456.58,-26.82,229.95,-26.82,229.95,11.51,60.18,9.48,80.31,6.8,79.96,1
0,600568.XSHG,2014-08-30,52.11,53.2062,3.15,4.79,22.16,600568.XSHG,-0.95,-0.99,-0.39,-4.74,7.37,104.08,-4.0,-4.74,1.68,3.92,3.99,106.96,-2.23,,85.59,32.27,-790.46,-9.69,-13.68,-9.69,-13.68,-134.94,-128.21,-142.37,-152.23,-138.56,-147.97,-1
0,600568.XSHG,2014-10-31,173.01,77.7268,4.63,7.26,-47.13,600568.XSHG,-0.67,-0.62,-0.22,-4.6,9.76,103.95,-3.91,-4.6,2.9,4.62,5.58,98.63,-0.9,,135.29,39.44,-998.88,47.37,-39.71,47.37,-39.71,-154.41,40.99,-208.35,41.42,-221.5,29.54,-1
0,600568.XSHG,2015-03-19,331.37,81.1291,2.13,7.1,-70.48,600568.XSHG,1.68,1.34,0.78,6.42,22.55,92.01,9.51,6.42,2.63,4.32,1.56,83.92,15.94,79.49,97.0,8.17,102.25,443.5,216.52,443.5,216.52,132.1,869.63,202.64,541.3,195.03,508.98,1
0,600568.XSHG,2015-04-30,277.95,277.9521,3.77,8.42,7.4,600568.XSHG,0.67,0.63,0.34,7.37,23.53,88.81,11.19,7.37,1.45,4.23,3.01,96.06,-0.01,94.04,148.24,-65.36,-584.07,-21.5,-52.34,-21.5,-52.34,-24.98,-43.94,-20.81,-45.26,-19.09,-44.61,1
0,600568.XSHG,2015-08-29,425.94,377.0644,5.04,12.05,24.42,600568.XSHG,1.76,-0.51,0.9,35.92,7.85,111.5,11.58,35.92,2.38,8.98,4.35,-32.67,65.57,-29.21,287.39,103.71,-901.83,-48.9,-43.81,-48.9,-43.81,274.56,-41.83,544.21,173.79,578.97,166.54,-1
0,600568.XSHG,2015-10-31,153.07,377.0644,5.04,13.55,23.87,600568.XSHG,0.28,0.27,0.14,4.18,20.4,91.69,7.25,4.18,2.1,6.77,2.61,112.77,-14.4,97.25,176.72,163.54,1968.67,9.93,29.68,9.93,29.68,303.62,-18.87,199.87,-84.9,196.24,-84.06,1
0,600568.XSHG,2016-04-16,129.71,374.2505,4.99,13.26,38.05,600568.XSHG,0.36,0.28,0.18,1.77,22.79,96.23,3.88,1.77,1.88,3.31,1.84,80.64,2.26,79.41,63.12,-10.02,-265.84,1.65,192.68,1.65,192.68,-58.58,56.56,-71.94,24.01,-70.16,26.8,1
0,600568.XSHG,2016-04-23,106.96,136.2235,4.12,10.93,31.38,600568.XSHG,0.9,0.88,0.53,19.95,46.88,76.42,24.17,19.95,2.85,12.73,2.9,99.24,2.44,98.11,239.88,61.76,261.88,-29.87,-67.12,-29.87,-67.12,51.46,104.99,89.74,270.1,92.36,257.08,1
0,600568.XSHG,2016-08-31,125.94,151.0701,2.54,12.9,-24.69,600568.XSHG,2.0916,2.0553,1.3898,14.407,27.0349,83.2083,16.7916,14.407,0.8159,4.3826,1.0872,95.7235,-0.0001,98.264,55.8169,-3.2189,-19.1694,439.5679,332.3737,439.5679,332.3737,682.2415,200.4402,116.3949,212.2509,118.0754,202.1796,-1
0,600568.XSHG,2016-10-29,124.94,234.8192,3.88,12.54,-65.93,600568.XSHG,0.8825,0.4819,0.601,27.6423,39.8826,82.8751,17.2607,27.6423,1.8688,16.6548,4.24,51.1462,0.4056,54.6075,266.4795,129.8759,758.4025,1.903,-75.5079,1.903,-75.5079,142.7475,-74.8236,573.4614,-53.0076,568.3492,-51.1512,-1
0,600568.XSHG,2017-04-29,100.06,242.3815,3.06,12.81,19.3,600568.XSHG,2.1769,0.0059,1.744,78.0287,61.6776,91.2442,97.1919,78.0287,4.0673,20.812,6.3903,8.342,84.2566,0.2696,149.572,15.4441,176.3866,-62.5864,7.4571,-62.5864,7.4571,838.1656,505.0704,1547.276,203.3302,1380.1707,180.8223,-1
0,600568.XSHG,2017-04-29,81.73,196.2321,2.5,10.46,15.76,600568.XSHG,1.0683,1.0308,0.8615,25.3988,41.781,71.5467,29.5396,25.3988,1.6556,9.2848,-0.3657,95.8929,3.6609,96.4924,85.4024,29.4156,103.3819,64.246,44.3356,64.246,44.3356,100.7726,-56.132,109.1121,-53.018,106.2879,-50.2351,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600569.XSHG,2006-04-28,8.1,11.4173,0.82,0.34,-7.89,600569.XSHG,0.4,0.4,0.21,0.7,5.36,98.82,1.18,0.7,0.75,2.25,0.6,98.13,0.0,,108.65,3.37,285.14,-22.89,11.42,-22.89,11.42,-88.03,126.89,-89.4,175.57,-89.39,175.59,1
0,600569.XSHG,2006-07-20,11.23,11.2309,0.81,0.33,-12.1,600569.XSHG,3.21,3.21,1.6,4.43,10.82,93.47,6.53,4.43,0.67,2.22,0.79,100.04,0.01,,119.33,13.03,199.68,22.91,25.9,22.91,25.9,11.54,595.07,25.19,695.96,25.18,695.77,-1
0,600569.XSHG,2006-10-26,10.16,10.1591,0.73,0.3,-10.94,600569.XSHG,3.57,3.57,1.73,4.94,12.36,92.86,7.18,4.94,0.76,3.06,0.82,95.46,0.64,,116.4,14.24,199.6,30.62,1.35,30.62,1.35,228.26,11.54,172.12,13.09,172.13,13.1,-1
0,600569.XSHG,2007-04-18,13.0,13.0017,0.9,0.39,-14.01,600569.XSHG,2.8,2.8,1.36,3.81,8.56,98.04,1.96,3.81,1.04,1.78,0.84,104.63,0.0,,124.85,11.94,609.59,47.94,4.06,47.94,4.06,159.16,-71.62,645.56,-19.8,645.55,-19.81,-1
0,600569.XSHG,2007-04-18,24.23,18.8526,1.6,0.72,-26.1,600569.XSHG,3.0,3.0,1.33,4.06,11.24,93.93,6.07,4.06,0.85,2.85,0.88,99.91,0.0,,113.12,7.56,124.63,41.78,6.78,41.78,6.78,627.58,230.66,721.86,13.85,721.72,13.85,-1
0,600569.XSHG,2007-08-29,21.58,30.5992,2.5,0.93,18.75,600569.XSHG,3.46,3.46,1.39,4.18,11.24,93.9,6.1,4.18,0.94,2.9,0.9,99.74,0.0,,117.77,5.01,81.99,26.06,11.94,26.06,11.94,17.91,12.64,18.98,15.23,18.99,15.23,-1
0,600569.XSHG,2007-10-26,31.53,46.8051,3.84,1.34,25.65,600569.XSHG,3.26,3.26,1.27,3.22,9.13,95.22,4.81,3.22,0.8,2.39,0.66,99.12,0.82,,114.61,3.09,64.71,54.42,24.15,54.42,24.15,3.5,-2.09,0.8,-4.19,0.8,-4.19,1
0,600569.XSHG,2008-02-28,29.27,43.5422,3.46,1.11,33.17,600569.XSHG,6.25,6.25,2.42,5.18,4.41,97.92,2.08,5.18,0.85,0.4,0.48,98.0,0.0,,120.88,0.14,6.61,80.94,21.93,80.94,21.93,92.26,-47.28,146.28,95.94,149.24,98.29,-1
0,600569.XSHG,2008-04-30,17.8,17.8013,1.83,0.76,21.18,600569.XSHG,2.6,2.6,0.98,2.69,7.84,96.34,3.66,2.69,0.95,2.03,0.46,98.24,0.0,,114.29,10.51,286.84,78.8,5.47,78.8,5.47,2.22,85.67,12.15,-45.29,12.08,-46.36,-1
0,600569.XSHG,2008-08-20,10.47,10.7115,1.08,0.4,17.47,600569.XSHG,3.77,3.77,1.36,3.1,8.63,95.81,4.19,3.1,1.12,1.62,1.15,100.88,0.0,,119.98,5.81,138.55,96.77,27.62,96.77,27.62,30.52,45.98,37.45,47.39,37.26,46.52,-1
0,600569.XSHG,2008-10-31,7.94,8.8019,0.89,0.27,-39.38,600569.XSHG,1.31,1.31,0.47,1.11,7.19,98.43,1.57,1.11,1.18,1.58,1.04,99.13,0.0,,114.24,-7.09,-451.4,56.99,-3.15,56.99,-3.15,-56.18,-63.74,-52.37,-65.42,-51.05,-64.94,1
0,600569.XSHG,2009-02-28,6.67,6.6288,0.7,0.19,-6.46,600569.XSHG,-6.48,-6.48,-2.39,-9.46,-6.83,113.31,-13.3,-9.46,2.19,2.7,1.98,100.62,-0.13,,149.36,-1.89,14.21,-27.09,-43.57,-27.09,-43.57,-489.81,-577.93,-227.48,-581.63,-226.0,-577.51,-1
0,600569.XSHG,2009-04-27,74.89,74.8894,0.93,0.25,-20.79,600569.XSHG,-3.17,-3.17,-1.2,-6.74,0.88,106.82,-6.82,-6.74,1.1,3.43,2.51,101.18,0.0,,106.8,-18.11,265.67,-44.95,-21.07,-44.95,-21.07,-202.41,59.52,-238.0,43.78,-236.93,44.17,-1
0,600569.XSHG,2009-08-28,-24.52,85.9196,1.07,0.32,-11.57,600569.XSHG,-0.59,-0.59,-0.21,-0.99,2.61,102.95,-2.95,-0.99,1.33,3.39,2.19,100.29,0.0,,105.7,-0.28,9.64,-49.8,16.38,-49.8,16.38,-135.36,49.6,-116.07,82.84,-117.38,81.4,-1
0,600569.XSHG,2009-10-31,-13.03,88.2418,1.08,0.4,-15.52,600569.XSHG,1.23,1.23,0.49,2.11,9.26,96.89,3.11,2.11,1.1,2.64,1.88,105.0,0.0,,137.15,15.49,497.88,-42.78,10.39,-42.78,10.39,13.41,216.31,9.14,334.88,3.67,309.12,-1
0,600569.XSHG,2010-04-08,-16.43,110.6892,1.31,0.6,21.65,600569.XSHG,3.69,3.69,1.42,6.19,13.99,92.51,7.52,6.19,1.17,1.51,1.88,101.82,0.41,,122.53,6.11,81.62,0.44,-0.95,0.44,-0.95,156.82,139.44,165.72,190.04,166.59,206.72,-1
0,600569.XSHG,2010-04-29,-14.04,91.8726,1.12,0.51,18.5,600569.XSHG,0.14,0.14,0.05,0.25,6.4,99.78,0.22,0.25,1.11,2.69,2.22,64.7,0.0,,111.84,-13.22,-5948.7402,21.65,-4.4,21.65,-4.4,103.97,-97.17,104.5,-96.15,104.56,-96.18,-1
0,600569.XSHG,2010-08-06,18.21,66.3211,0.8,0.35,9.2,600569.XSHG,0.34,0.34,0.14,0.54,7.43,99.28,0.72,0.54,1.24,3.3,1.88,107.96,0.0,,116.47,2.09,291.69,34.33,28.5,34.33,28.5,132.62,314.65,172.76,177.41,159.59,142.94,-1
