,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600327.XSHG,2009-08-24,27.56,26.7389,3.6,0.64,84.86,600327.XSHG,6.15,6.15,2.62,4.65,13.15,94.65,5.85,4.65,2.83,3.95,0.46,90.79,8.49,,116.19,6.13,114.55,38.35,-2.87,38.35,-2.87,77.51,10.66,91.17,22.61,84.11,12.54,1
0,600327.XSHG,2009-10-29,26.42,31.0099,3.98,0.68,38.59,600327.XSHG,5.02,5.02,2.19,4.02,12.17,95.49,5.29,4.02,2.48,4.08,0.48,86.22,14.76,,123.58,7.45,165.1,17.96,-1.39,17.96,-1.39,142.32,-10.91,155.96,-14.61,125.58,-16.36,1
0,600327.XSHG,2010-04-12,31.24,43.1312,5.19,0.92,22.12,600327.XSHG,6.7,6.7,2.98,4.68,11.85,95.73,5.79,4.68,3.19,3.28,0.34,75.35,26.93,,119.26,9.3,217.89,40.51,19.47,40.51,19.47,161.14,30.92,212.06,39.03,206.14,38.27,1
0,600327.XSHG,2010-04-21,29.73,23.768,4.59,0.87,21.06,600327.XSHG,7.3,7.3,3.22,5.23,15.28,92.96,7.13,5.23,2.81,4.39,0.35,98.65,1.33,,120.1,2.8,39.83,19.18,4.16,19.18,4.16,65.51,28.24,69.36,16.36,59.21,22.34,-1
0,600327.XSHG,2010-08-18,22.03,25.0182,4.69,0.8,-96.71,600327.XSHG,5.57,5.57,2.46,4.74,13.66,93.95,6.2,4.74,2.53,4.1,0.47,97.82,2.53,,115.06,2.84,46.99,5.78,-13.79,5.78,-13.79,12.14,-25.02,7.82,-21.95,9.79,-22.4,-1
0,600327.XSHG,2010-10-28,30.82,35.7721,6.43,1.14,-851.39,600327.XSHG,4.33,4.33,2.02,3.85,12.22,95.5,5.0,3.85,2.82,3.81,0.49,89.27,9.81,,119.91,8.46,187.8,11.51,3.95,11.51,3.95,5.46,-16.23,6.84,-15.39,4.35,-20.51,-1
0,600327.XSHG,2011-03-29,28.55,33.404,5.69,1.03,-109.89,600327.XSHG,6.1,6.1,2.82,4.36,12.72,95.2,5.62,4.36,3.0,3.57,0.45,82.91,14.04,,119.19,12.67,263.72,19.01,27.51,19.01,27.51,15.4,43.27,10.86,44.26,9.31,44.85,-1
0,600327.XSHG,2011-04-28,26.98,26.9789,5.59,0.95,61.08,600327.XSHG,6.77,6.77,2.8,4.8,14.89,93.36,6.77,4.8,2.46,4.76,0.51,97.47,1.89,,117.7,-1.8,-27.08,13.79,-0.41,13.79,-0.41,7.99,20.0,4.35,9.53,8.1,20.99,-1
0,600327.XSHG,2011-08-18,21.25,21.7691,4.5,0.74,110.21,600327.XSHG,5.38,5.38,2.27,4.62,14.64,94.98,5.43,4.62,3.42,4.68,0.75,81.76,6.74,,115.71,0.58,11.66,13.1,-14.32,13.1,-14.32,-1.01,-31.27,10.22,-17.56,10.82,-20.45,-1
0,600327.XSHG,2011-10-25,16.92,17.7688,3.58,0.59,-416.73,600327.XSHG,2.63,2.63,1.06,1.98,12.13,97.2,2.84,1.98,3.13,4.67,0.68,94.72,1.29,,117.35,4.63,165.33,22.4,12.5,22.4,12.5,-30.51,-41.19,-37.08,-51.69,-30.95,-50.47,-1
0,600327.XSHG,2012-02-28,16.93,16.792,3.38,0.53,1482.45,600327.XSHG,4.05,4.05,1.67,3.17,14.45,97.53,2.98,3.17,4.6,5.46,0.92,56.21,11.5,,123.4,4.6,185.7,0.81,5.02,0.81,5.02,-46.5,10.29,-26.66,68.13,-25.1,57.12,-1
0,600327.XSHG,2012-04-28,17.62,17.622,3.15,0.51,-33.72,600327.XSHG,5.05,5.05,1.69,3.4,15.03,95.1,4.93,3.4,3.05,5.46,0.85,97.6,0.62,,113.71,0.26,5.34,6.12,4.83,6.12,4.83,-22.71,73.36,-24.74,12.4,-18.69,31.34,-1
0,600327.XSHG,2012-08-23,16.24,15.1549,2.58,0.44,41.33,600327.XSHG,2.49,2.49,0.86,2.03,13.41,96.89,3.13,2.03,3.36,5.2,1.09,99.36,0.75,,112.07,-0.35,-11.38,6.99,-13.61,6.99,-13.61,-38.27,-45.11,-52.9,-48.41,-50.02,-51.1,-1
0,600327.XSHG,2012-10-30,15.58,12.3354,2.14,0.35,31.18,600327.XSHG,0.81,0.81,0.18,0.41,11.38,99.54,0.93,0.41,3.79,5.34,1.18,44.08,45.17,,120.11,7.24,1578.58,-0.2,4.93,-0.2,4.93,-67.33,-68.87,-79.42,-78.89,-67.05,-67.34,-1
0,600327.XSHG,2013-04-09,16.56,11.555,1.95,0.33,23.58,600327.XSHG,1.88,1.88,0.36,0.75,12.58,99.6,0.98,0.75,4.36,5.87,1.1,23.98,34.86,,120.78,4.62,1162.17,9.96,15.71,9.96,15.71,-63.98,21.57,-73.85,113.63,-50.91,134.07,-1
0,600327.XSHG,2013-04-25,17.68,21.0684,2.08,0.35,25.17,600327.XSHG,3.46,3.25,1.03,2.09,13.07,96.92,3.11,2.09,3.25,5.03,0.87,93.67,0.89,93.89,115.58,3.3,107.09,17.65,12.16,17.65,12.16,-25.72,257.52,-27.76,210.5,-27.85,93.01,-1
0,600327.XSHG,2013-08-20,18.95,16.3388,1.56,0.25,-12.12,600327.XSHG,3.25,3.07,1.06,2.28,12.84,97.16,3.23,2.28,3.46,5.2,0.67,84.92,11.62,94.52,109.94,-2.83,-99.72,24.6,-8.51,24.6,-8.51,28.55,-4.99,40.05,0.03,38.43,-6.17,1
0,600327.XSHG,2013-10-25,27.91,26.658,2.46,0.39,-10.1,600327.XSHG,3.6,2.77,1.07,2.39,12.41,97.95,2.48,2.39,3.43,5.51,0.72,64.24,13.37,77.01,115.99,0.96,46.53,16.75,-1.68,16.75,-1.68,211.67,-24.53,582.23,2.82,378.46,12.87,-1
0,600327.XSHG,2014-04-17,17.18,21.5414,1.9,0.31,-7.22,600327.XSHG,4.39,3.75,1.21,2.34,12.68,97.85,2.86,2.34,4.43,4.61,0.69,68.68,22.48,85.3,118.45,3.08,142.94,16.27,15.23,16.27,15.23,240.25,32.72,260.48,12.88,154.77,24.63,-1
0,600327.XSHG,2014-04-25,17.8,14.4901,1.88,0.32,-7.48,600327.XSHG,4.76,4.7,1.67,3.23,13.85,95.91,4.33,3.23,3.42,4.91,0.66,93.35,5.51,98.76,115.5,0.4,9.86,2.07,-1.53,2.07,-1.53,42.08,49.3,58.05,36.14,54.74,17.24,-1
0,600327.XSHG,2014-08-26,14.27,16.0815,2.12,0.34,-22.25,600327.XSHG,3.08,2.83,1.06,2.38,12.65,97.15,3.06,2.38,3.49,5.0,0.69,87.71,6.45,92.11,113.44,-1.93,-67.75,-3.29,-13.32,-3.29,-13.32,-8.56,-38.86,0.89,-36.15,5.79,-35.86,1
0,600327.XSHG,2014-10-24,16.27,18.5384,2.39,0.39,-376.0,600327.XSHG,2.14,2.01,0.67,1.54,11.59,98.73,2.09,1.54,3.69,5.23,0.75,57.36,36.96,94.07,115.08,3.35,263.85,-3.6,-1.99,-3.6,-1.99,-18.81,-32.98,-38.01,-36.82,-34.04,-29.62,-1
0,600327.XSHG,2015-04-22,18.72,19.7669,2.54,0.42,2654.71,600327.XSHG,0.49,-0.26,-0.08,-0.17,11.91,100.15,0.13,-0.17,4.56,6.03,0.83,-46.07,85.79,-52.57,118.79,4.88,-3151.0801,-10.39,7.12,-10.39,7.12,-95.81,-93.15,-106.6,-112.02,-87.95,-77.23,-1
0,600327.XSHG,2015-04-28,30.73,41.2229,3.99,0.69,4357.02,600327.XSHG,4.52,4.12,1.7,3.23,13.58,96.17,4.23,3.23,3.25,5.0,0.63,87.85,9.14,91.16,113.48,7.52,196.01,-1.81,7.9,-1.81,7.9,-4.04,3319.53,-1.87,2123.1101,0.21,874.92,-1
0,600327.XSHG,2015-08-18,44.02,44.061,2.79,0.76,-57.29,600327.XSHG,2.6,2.08,1.08,2.81,13.07,97.52,3.33,2.81,3.71,5.56,0.63,71.01,24.46,79.92,107.61,-2.34,-94.46,-6.53,-17.48,-6.53,-17.48,1.94,-35.05,10.28,-28.24,14.27,-26.85,-1
0,600327.XSHG,2015-10-28,27.29,28.4516,1.8,0.5,50.24,600327.XSHG,0.82,0.69,0.19,0.46,11.04,99.55,0.71,0.46,3.63,5.58,0.66,57.65,32.6,85.07,121.38,8.89,1958.86,-3.84,0.82,-3.84,0.82,-67.29,-78.49,-71.23,-83.52,-53.13,-71.14,-1
0,600327.XSHG,2016-04-22,38.04,35.5113,2.59,0.63,117.88,600327.XSHG,2.58,2.18,0.83,1.78,12.48,98.7,2.12,1.78,4.47,5.52,0.41,52.93,33.26,84.63,118.75,4.87,374.76,3.77,15.6,3.77,15.6,1543.8,244.13,1168.66,346.68,580.34,230.53,-1
0,600327.XSHG,2016-04-28,33.26,25.758,2.26,0.55,103.05,600327.XSHG,4.04,3.78,1.92,3.98,13.8,95.46,4.77,3.98,3.34,4.67,0.49,89.3,4.45,93.43,112.83,3.21,70.67,0.4,4.4,0.4,4.4,13.05,135.18,23.57,133.94,28.9,84.72,-1
0,600327.XSHG,2016-08-23,23.67,26.2585,2.21,0.55,29.51,600327.XSHG,2.995,2.121,1.3601,3.1106,12.3981,97.5077,3.887,3.1106,3.6551,5.3625,0.4511,61.2678,34.2846,70.8177,110.1985,4.329,173.6932,5.2223,-13.5214,5.2223,-13.5214,22.744,-29.4814,16.4511,-32.3798,28.9094,-26.8488,-1
0,600327.XSHG,2016-10-27,25.1,29.8584,2.49,0.62,39.87,600327.XSHG,0.9635,0.9159,0.4665,1.0938,10.9139,98.5402,1.7117,1.0938,3.7658,4.8544,0.3323,82.5103,14.2378,95.0621,116.8215,0.6322,43.3072,9.9155,5.3185,9.9155,5.3185,164.6921,-53.6219,161.6783,-62.9665,69.4694,-62.0552,-1
0,600327.XSHG,2017-04-21,23.85,29.7624,1.84,0.61,10.69,600327.XSHG,1.0521,0.8422,0.5443,1.12,11.3685,98.5028,1.6463,1.12,3.9528,4.5134,0.2617,80.3758,8.0038,80.0434,122.0702,5.6836,379.6195,17.4174,23.4849,17.4174,23.4849,-8.6488,18.7673,-25.9261,26.4431,-35.3255,26.1414,-1
0,600327.XSHG,2017-04-28,23.6,29.3783,1.82,0.6,10.57,600327.XSHG,3.4014,3.3636,2.107,4.9972,15.4623,94.0233,6.3388,4.9972,3.8222,4.5757,0.3056,93.658,5.6755,98.8871,112.5937,-3.0311,-50.7159,-3.1909,-13.9226,-3.1909,-13.9226,28.7392,231.4341,21.6088,284.0596,15.5615,230.0518,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600328.XSHG,2006-04-26,20.36,26.3869,2.75,2.85,20.42,600328.XSHG,1.48,1.48,0.64,5.52,34.89,91.52,8.92,5.52,6.86,11.77,4.62,92.69,4.8,,97.27,8.09,95.44,15.34,5.72,15.34,5.72,-41.38,-19.77,-44.48,150.7,-41.32,286.37,-1
0,600328.XSHG,2006-08-25,24.68,24.6751,2.6,2.59,-48.6,600328.XSHG,3.08,3.08,1.47,11.48,31.62,96.41,3.19,11.48,8.0,16.99,5.24,88.96,-9.89,,47.09,14.78,411.24,2.55,9.95,2.55,9.95,-87.67,-60.6,-28.19,128.81,-30.16,106.58,-1
0,600328.XSHG,2006-10-26,19.75,19.7484,2.08,2.08,-38.9,600328.XSHG,0.82,0.82,0.51,3.85,33.68,95.21,4.79,3.85,8.44,11.73,4.24,105.85,0.0,,56.41,1.69,35.21,-9.37,5.05,-9.37,5.05,-79.69,57.67,-71.57,-64.75,-81.25,-73.3,-1
0,600328.XSHG,2007-03-22,17.87,17.8696,1.87,1.88,-35.2,600328.XSHG,1.46,1.46,0.16,1.64,66.31,93.98,6.33,1.64,15.77,20.58,7.07,118.66,6.15,,248.03,27.43,455.45,-8.02,-24.68,-8.02,-24.68,-49.98,-0.48,111.64,-67.96,244.18,82.15,1
0,600328.XSHG,2007-04-26,32.61,47.0048,3.25,3.43,-64.23,600328.XSHG,2.23,2.23,1.06,8.92,34.07,94.33,13.27,8.92,9.69,10.1,5.25,42.88,57.36,,73.53,4.38,77.11,6.43,22.33,6.43,22.33,58.36,156.19,72.07,565.83,60.46,59.73,-1
0,600328.XSHG,2007-08-17,60.17,64.1577,4.31,4.64,-126.7,600328.XSHG,0.52,0.52,0.18,1.74,41.09,89.07,2.92,1.74,10.56,12.66,5.89,237.9,-174.37,,60.78,1.03,9.42,-8.24,-5.21,-8.24,-5.21,-16.19,-79.15,-86.13,-81.55,-82.16,-77.03,-1
0,600328.XSHG,2007-10-31,143.53,103.3384,7.07,7.65,73.71,600328.XSHG,0.72,0.72,0.25,2.01,26.66,98.31,1.69,2.01,9.8,8.28,6.67,109.38,0.0,,60.64,18.16,1072.3199,2.44,17.28,2.44,17.28,-63.83,-31.95,-46.67,35.53,-7.0,39.18,1
0,600328.XSHG,2008-03-21,138.95,98.9448,6.72,7.27,38.29,600328.XSHG,3.24,3.24,1.6,11.66,58.78,85.52,14.1,11.66,12.5,13.93,6.95,90.98,-2.42,,198.71,16.09,111.09,46.43,7.67,46.43,7.67,225.91,796.56,941.97,525.99,135.87,361.97,-1
0,600328.XSHG,2008-04-26,66.29,66.2881,4.16,4.4,-2457.54,600328.XSHG,3.58,3.58,1.67,13.0,44.95,86.14,13.77,13.0,10.49,10.88,5.92,98.43,-0.69,,62.37,1.61,11.64,18.82,-0.73,18.82,-0.73,194.27,-3.06,315.68,10.68,285.18,15.37,1
0,600328.XSHG,2008-08-22,40.27,57.0528,3.55,3.62,-1168.12,600328.XSHG,2.47,2.47,1.07,7.66,42.0,91.4,8.52,7.66,11.86,7.74,6.29,95.02,-0.92,,71.09,11.17,129.94,46.84,17.14,46.84,17.14,15.74,-27.54,61.24,-30.94,55.09,-30.58,-1
0,600328.XSHG,2008-10-24,26.71,41.5592,2.58,2.4,-96.35,600328.XSHG,0.93,0.93,0.38,3.29,35.96,94.84,5.06,3.29,9.76,10.04,7.67,92.21,-1.84,,110.36,24.82,481.01,0.75,-19.53,0.75,-19.53,220.6,-52.21,74.37,-65.44,45.16,-62.29,-1
0,600328.XSHG,2009-03-19,20.15,32.2631,2.0,1.86,-10.98,600328.XSHG,-0.57,-0.57,-0.31,-2.75,39.23,105.3,-4.69,-2.75,10.54,14.7,7.53,123.3,-14.18,,47.79,4.74,-89.57,-5.54,0.95,-5.54,0.95,-130.78,-193.56,-121.75,-184.39,-117.95,-160.9,-1
0,600328.XSHG,2009-04-29,54.06,54.061,3.38,3.19,184.4,600328.XSHG,-0.32,-0.32,-0.16,-2.21,34.12,100.84,-0.98,-2.21,9.92,14.3,9.88,123.72,21.56,,44.25,-19.9,2376.5601,-33.52,-30.15,-33.52,-30.15,-104.75,85.35,-111.3,43.9,-109.17,42.5,-1
0,600328.XSHG,2009-08-21,140.39,55.0821,3.45,3.55,18.44,600328.XSHG,-0.07,-0.07,-0.05,-0.52,31.9,98.8,-0.25,-0.52,10.18,9.87,6.51,225.14,-272.91,,45.67,-4.11,-342.68,-17.21,45.88,-17.21,45.88,-102.48,62.21,-105.67,65.36,-102.93,77.85,-1
0,600328.XSHG,2009-10-30,-8853.0801,47.5136,2.95,3.23,6.93,600328.XSHG,1.09,1.09,0.33,3.17,30.23,97.07,2.86,3.17,10.89,6.84,5.77,92.28,-2.45,,42.87,1.96,66.78,32.05,28.36,32.05,28.36,-25.46,1539.04,27.31,876.39,20.06,1647.65,1
0,600328.XSHG,2010-04-29,2660.76,63.4916,3.88,3.98,5.29,600328.XSHG,2.67,2.67,0.89,7.19,36.83,100.48,6.34,7.19,14.01,15.61,4.95,-5.87,82.87,,88.78,22.25,-4599.23,57.01,20.03,57.01,20.03,312.41,166.63,510.55,172.12,586.52,146.81,-1
0,600328.XSHG,2010-04-29,2565.1001,112.4229,3.72,3.84,5.1,600328.XSHG,0.71,0.71,0.19,2.54,32.94,99.33,0.68,2.54,11.0,11.49,5.95,24.79,0.43,,54.49,-5.86,-872.5,74.68,-22.28,74.68,-22.28,221.37,-91.63,300.51,-72.6,327.85,-73.07,-1
0,600328.XSHG,2010-08-23,59.07,77.2287,2.52,2.07,5.23,600328.XSHG,1.52,1.52,0.39,4.27,32.06,95.27,4.73,4.27,11.1,6.85,5.58,84.38,0.0,,54.74,9.25,195.71,47.42,23.11,47.42,23.11,2835.8,751.78,1298.78,107.1,2327.5,116.54,1
0,600328.XSHG,2010-10-20,71.66,128.3099,4.11,3.15,-24.27,600328.XSHG,1.84,1.84,0.47,5.5,36.1,92.52,7.48,5.5,9.47,10.77,6.33,104.64,0.0,,55.39,-0.3,-4.05,13.81,-0.91,13.81,-0.91,198.1,56.8,97.15,27.68,75.7,22.08,1
0,600328.XSHG,2011-04-22,72.04,146.5138,4.33,3.48,-13.99,600328.XSHG,1.43,1.43,0.44,4.44,32.9,96.25,3.75,4.44,10.7,9.05,5.07,68.58,0.0,,57.18,3.91,104.16,13.75,19.98,13.75,19.98,-32.7,-39.81,-29.76,-3.05,-42.2,-18.8,-1
0,600328.XSHG,2011-04-22,71.38,85.4448,4.23,3.45,-13.86,600328.XSHG,0.93,0.93,0.25,3.26,32.33,95.3,4.7,3.26,10.58,8.62,4.95,88.0,0.0,,40.35,-9.14,-194.74,32.09,-9.75,32.09,-9.75,808.11,12.96,69.95,-33.71,48.66,-30.74,-1
0,600328.XSHG,2011-08-17,69.14,73.3682,3.58,2.68,-18.78,600328.XSHG,1.84,1.84,0.54,6.43,31.33,93.07,6.93,6.43,10.02,7.47,4.69,90.69,0.0,,63.06,6.34,91.51,19.66,11.52,19.66,11.52,75.47,64.59,80.43,119.88,36.94,99.46,-1
0,600328.XSHG,2011-10-28,60.25,69.992,3.37,2.45,-1783.87,600328.XSHG,1.52,1.52,0.39,5.63,31.69,94.47,5.53,5.63,10.42,7.84,5.89,77.54,0.0,,45.3,-8.06,-145.58,4.63,-13.35,4.63,-13.35,-22.57,-30.8,7.16,-24.17,-7.17,-17.25,-1
0,600328.XSHG,2012-04-25,46.22,52.5914,2.53,1.82,-16.33,600328.XSHG,3.64,3.64,0.81,9.2,48.21,90.95,9.05,9.2,8.74,22.83,3.93,80.35,0.0,,74.97,1.42,15.68,13.75,30.42,13.75,30.42,174.36,113.27,135.6,113.16,180.08,145.0,-1
0,600328.XSHG,2012-04-25,54.95,38.5065,2.9,2.16,-19.42,600328.XSHG,-1.11,-1.11,-0.38,-7.11,28.09,107.72,-7.72,-7.11,11.01,11.74,9.63,99.32,0.0,,56.95,-6.41,83.06,-14.13,-31.87,-14.13,-31.87,-241.2,-158.13,-287.02,-152.62,-227.99,-131.65,-1
0,600328.XSHG,2012-08-29,44.13,32.5486,2.47,1.82,-9.15,600328.XSHG,-0.12,-0.12,-0.13,-1.78,30.13,99.99,0.01,-1.78,9.97,11.06,5.57,5.15,0.0,,65.0,10.38,131393.1094,9.27,41.92,9.27,41.92,-99.88,100.15,-130.32,64.36,-107.18,88.8,-1
0,600328.XSHG,2012-10-26,61.9,30.4293,2.27,1.66,-10.42,600328.XSHG,-0.14,-0.14,-0.22,-3.95,25.59,105.24,-5.24,-3.95,10.2,12.83,6.22,143.81,0.0,,41.84,-12.98,247.83,-4.3,-24.11,-4.3,-24.11,-190.59,-50419.2305,-167.18,-68.04,-109.51,-9.52,-1
0,600328.XSHG,2013-04-26,93.5,26.5107,1.98,1.46,-25.14,600328.XSHG,0.51,0.51,-0.03,-0.41,34.22,98.82,1.18,-0.41,9.24,18.42,4.87,87.09,0.0,,41.06,7.94,675.44,0.41,36.85,0.41,36.85,-86.95,130.73,-104.52,85.65,-85.53,472.76,1
0,600328.XSHG,2013-04-26,88.7,-219.609,1.88,1.39,-23.85,600328.XSHG,0.76,0.72,0.02,0.29,32.24,99.87,0.13,0.29,9.7,11.13,6.53,38.73,0.0,94.09,51.19,-1.57,-1213.11,11.22,-24.53,11.22,-24.53,101.87,-91.69,104.5,152.31,169.54,52.16,1
0,600328.XSHG,2013-08-23,215.89,-254.8721,2.16,1.57,-18.76,600328.XSHG,2.6,-0.21,0.32,4.29,30.31,103.05,14.0,4.29,10.17,13.53,7.71,-50.72,283.26,-7.98,36.14,3.4,-111.25,10.11,40.5,10.11,40.5,195042.2969,15093.7002,364.67,1997.61,2256.8701,247.23,-1
0,600328.XSHG,2013-10-19,53.12,-235.3203,1.93,1.41,47.23,600328.XSHG,-0.1,-0.55,-0.23,-3.04,28.73,101.43,-1.57,-3.04,8.55,9.52,7.0,91.69,8.97,,36.16,-9.13,636.74,46.97,1.29,46.97,1.29,55.83,-111.39,-13.18,-171.86,21.53,-103.98,-1
0,600328.XSHG,2014-04-12,54.98,-245.4454,2.0,1.34,-80.32,600328.XSHG,-0.39,0.04,-0.22,-2.5,32.56,99.44,-1.94,-2.5,9.14,8.33,9.54,-104.17,467.19,,41.69,20.83,3736.0701,27.77,18.98,27.77,18.98,-311.06,-46.83,-670.07,2.34,-179.73,-278.74,-1
0,600328.XSHG,2014-04-12,59.67,78.1734,2.14,1.46,-87.18,600328.XSHG,1.56,1.4,0.0,-0.02,27.97,99.83,0.17,-0.02,8.54,6.26,10.07,32.5,0.0,89.62,41.32,6.08,3636.54,64.73,-2.7,64.73,-2.7,112.59,108.37,-112.45,99.15,115.96,512.15,-1
0,600328.XSHG,2014-08-28,58.52,76.3292,2.1,1.19,105.18,600328.XSHG,-1.03,-1.07,-0.6,-5.7,21.18,103.91,-3.73,-5.7,9.45,5.8,8.58,108.69,-5.18,,53.94,1.39,-35.47,46.68,25.1,46.68,25.1,-139.04,-2890.1499,-294.87,-32744.1406,-140.63,-165.33,1
0,600328.XSHG,2014-10-29,4549.8101,103.1725,2.85,1.45,-22.19,600328.XSHG,0.42,0.35,-0.3,-3.17,24.38,106.64,-6.64,-3.17,11.03,8.22,10.34,101.52,0.0,83.38,59.13,9.1,-137.18,32.53,-8.49,32.53,-8.49,-458.61,-62.95,-37.93,49.14,514.47,140.64,-1
0,600328.XSHG,2015-04-17,437.71,91.6975,2.56,1.21,-48.9,600328.XSHG,0.19,-0.83,-0.41,-4.22,32.84,107.21,-5.71,-4.22,11.78,8.89,15.33,138.66,-28.88,-445.43,94.21,23.37,-323.99,9.77,-1.46,9.77,-1.46,-222.61,15.2,-85.6,-31.41,148.42,-55.76,1
0,600328.XSHG,2015-04-17,606.44,307.1629,3.59,1.68,-67.75,600328.XSHG,-1.29,-1.66,-0.39,-4.75,28.47,104.88,-5.94,-4.75,9.73,7.54,12.06,95.69,20.68,,72.22,-0.03,0.57,-4.5,-15.36,-4.5,-15.36,-3493.1499,11.99,-20789.5508,4.85,-180.89,-788.58,1
0,600328.XSHG,2015-07-29,-259.61,383.9536,4.5,2.07,132.99,600328.XSHG,-0.28,-0.35,-0.13,-1.47,28.17,99.8,-0.33,-1.47,9.82,5.75,11.49,-108.73,286.12,,80.65,33.67,16665.0703,-17.91,7.54,-17.91,7.54,92.74,94.03,78.84,66.72,73.23,78.38,1
0,600328.XSHG,2015-10-29,-362.86,298.7407,3.5,1.69,48.93,600328.XSHG,-0.54,-0.57,-0.29,-3.91,31.83,104.24,-4.15,-3.91,8.41,11.77,13.14,102.74,-2.07,,107.87,25.82,-608.97,-26.76,-18.36,-26.76,-18.36,54.15,-928.93,9.67,-117.07,-227.3,-93.29,-1
0,600328.XSHG,2016-04-15,-224.54,370.5772,4.4,2.27,80.4,600328.XSHG,-0.56,-2.02,-0.3,-3.02,23.07,105.46,-4.42,-3.02,8.27,6.16,9.42,492.81,-94.1,,56.0,-7.67,140.41,-0.51,33.87,-0.51,33.87,23.05,-42.33,28.75,-3.66,-393.77,-2.1,-1
0,600328.XSHG,2016-04-15,-224.27,-162.0307,4.39,2.26,80.31,600328.XSHG,0.49,0.46,0.09,1.24,29.08,97.17,2.19,1.24,6.99,7.89,9.52,122.95,-28.04,92.91,78.72,-4.63,-163.41,-12.16,-25.26,-12.16,-25.26,132.33,136.97,122.97,130.68,148.31,213.23,-1
0,600328.XSHG,2016-08-25,-567.23,-149.3328,2.74,2.29,37.86,600328.XSHG,1.7867,1.3838,0.4609,4.9338,28.3079,95.7045,4.1786,4.9338,6.9514,6.9923,9.0703,71.6015,-1.948,77.4469,56.9996,26.6963,621.4927,3.6343,26.8766,3.6343,26.8766,1413.8115,142.6293,448.0124,404.1379,1098.9091,347.0116,-1
0,600328.XSHG,2016-10-27,203.43,-176.9772,3.0,2.53,15.32,600328.XSHG,0.9073,0.6712,0.3553,3.8346,30.3636,95.0914,4.0384,3.8346,8.3499,7.1086,7.2609,97.6563,-17.3125,73.9771,51.1612,-24.3408,-495.8797,25.6848,-0.9845,25.6848,-0.9845,222.1875,-4.3072,223.3745,-23.0446,365.8872,-48.5508,-1
0,600328.XSHG,2017-04-15,105.03,-173.5382,2.84,2.29,71.16,600328.XSHG,1.1551,0.8453,0.815,7.1273,38.8226,92.5205,6.6154,7.1273,11.9294,6.7222,6.64,99.837,-11.5343,73.1819,95.6625,38.5265,515.0924,11.1398,18.3738,11.1398,18.3738,266.4637,93.9103,361.8706,120.0219,434.8221,28.5699,-1
0,600328.XSHG,2017-04-15,98.64,-159.253,2.67,2.15,66.83,600328.XSHG,2.7695,2.6222,1.8763,16.4689,42.7244,83.8328,15.8133,16.4689,9.5526,5.2267,6.735,98.7706,-2.1623,94.681,62.3843,12.973,80.2428,46.5131,-1.4773,46.5131,-1.4773,960.2908,135.5059,1843.2587,127.6545,625.7071,145.4284,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600329.XSHG,2006-04-28,24.39,24.3883,1.19,0.78,14.77,600329.XSHG,1.49,1.49,0.64,5.12,42.2,103.43,5.09,5.12,24.79,16.89,3.33,-65.6,162.92,,124.87,-2.81,81.83,-5.51,-42.19,-5.51,-42.19,50.58,47.86,-10.25,9.31,0.54,-7.03,1
