,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,000868.XSHE,2015-04-28,244.39,244.3897,4.64,1.19,42.82,000868.XSHE,0.32,-0.12,-0.09,-0.56,-8.75,126.49,-26.58,-0.56,7.79,7.4,-0.04,14675.3896,46.63,-38.84,45.21,-66.84,252.29,-25.58,-40.64,-25.58,-40.64,-216.99,-162.61,-165.55,-129.88,-17.69,-20.65,1,1,1
0,000868.XSHE,2015-08-04,302.38,291.3764,5.4,1.5,-32.93,000868.XSHE,2.1,1.65,0.3,1.64,-7.51,123.8,-23.78,1.64,8.92,7.28,0.51,-929.92,0.63,78.51,99.69,-20.23,84.99,-21.62,20.7,-21.62,20.7,-478.7,-8.01,0.18,451.61,317.43,560.18,-1,1,1
0,000868.XSHE,2015-10-20,115.7,209.8147,3.89,1.15,368.52,000868.XSHE,0.11,-1.19,-0.19,-1.08,-11.63,128.33,-28.3,-1.08,7.55,6.49,0.36,3650.98,-4.02,-1042.24,60.24,7.98,-28.16,-29.03,-4.27,-29.03,-4.27,-383.68,-13.91,-196.08,-163.15,-80.63,-94.57,1,1,1
0,000868.XSHE,2016-04-12,181.0,282.511,5.22,1.69,-22.22,000868.XSHE,0.68,0.18,0.17,0.69,-21.25,145.81,-45.68,0.69,10.61,8.04,0.29,4629.0898,-13.14,26.55,96.99,25.09,-54.77,6.36,55.09,6.36,55.09,-708.83,-150.33,-34.45,198.79,69.66,496.53,-1,-1,-1
0,000868.XSHE,2016-04-19,139.53,127.4043,4.03,1.3,-17.13,000868.XSHE,0.78,0.63,-0.04,-0.27,-25.46,146.28,-46.28,-0.27,9.74,6.65,0.96,-7698.7202,-0.44,80.47,48.57,-54.82,118.45,18.32,-33.97,18.32,-33.97,-106.05,33.1,43.29,-125.85,153.23,18.43,-1,-1,-1
0,000868.XSHE,2016-08-23,114.22,131.5532,4.1,1.27,-42.79,000868.XSHE,0.7068,0.0613,0.3037,2.4695,-25.5091,145.776,-45.8278,2.4695,10.7171,8.1284,1.3592,-2035.1333,-2.3032,8.6744,32.9133,-78.8413,172.2328,-9.1142,-7.2866,-9.1142,-7.2866,-75.1301,8.1977,36.8325,948.4415,-65.3539,-9.6747,-1,-1,-1
0,000868.XSHE,2016-10-27,161.3,116.8593,3.65,1.15,-15.34,000868.XSHE,0.5097,0.0407,0.0107,0.0741,-6.5355,128.9707,-28.9814,0.0741,12.5714,6.0397,2.0749,-18305.5371,-6.7492,7.9761,58.372,-23.2114,80.1201,23.9542,30.5558,23.9542,30.5558,-26.9395,17.4368,108.4902,-96.0815,360.9308,-27.7697,-1,-1,-1
0,000868.XSHE,2017-03-14,134.83,114.9578,3.57,1.08,-134.26,000868.XSHE,1.9548,-1.2884,0.315,1.4693,-17.8182,140.7968,-40.7216,1.4693,6.3069,7.2533,0.7708,-1454.1218,2.6791,-65.9081,75.7862,9.8963,-24.2575,33.0481,66.4655,33.0481,66.4655,-18.6069,-133.8998,183.5823,3199.7688,200.079,288.36,-1,-1,-1
0,000868.XSHE,2017-04-20,91.57,91.5669,3.56,0.99,-9.65,000868.XSHE,-1.7773,-2.5869,-0.3473,-3.1805,6.8822,105.0889,-5.1354,-3.1805,3.0234,5.7092,2.2882,179.288,1.6378,145.5546,53.9617,-25.7026,505.0739,6.8091,-46.9915,6.8091,-46.9915,88.1488,93.3151,-1158.8362,-214.7477,-330.5685,-190.999,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,000869.XSHE,2006-04-15,37.97,37.967,5.93,6.57,116.08,000869.XSHE,7.78,7.78,5.96,18.46,66.31,73.71,26.29,18.46,26.86,6.97,-0.55,99.94,0.0,,117.68,46.41,176.54,34.65,64.89,34.65,64.89,35.82,34.96,37.65,34.87,37.98,35.24,1,1,1
0,000869.XSHE,2006-08-18,63.49,63.4857,11.23,10.99,194.11,000869.XSHE,2.88,2.88,2.2,16.54,71.54,78.92,21.08,16.54,30.11,10.02,-1.75,100.3,0.0,,136.4,-12.53,-59.45,4.51,-60.31,4.51,-60.31,61.87,-68.18,79.8,-64.44,78.57,-65.22,-1,-1,-1
0,000869.XSHE,2006-10-24,59.76,59.7552,10.57,10.34,182.7,000869.XSHE,5.05,5.05,3.81,19.8,66.56,71.62,28.38,19.8,27.98,3.46,-1.14,100.07,0.0,,113.96,18.09,63.76,18.68,47.95,18.68,47.95,54.12,99.2,47.78,77.1,46.77,79.82,1,1,1
0,000869.XSHE,2007-03-17,84.1,84.0962,14.13,14.56,257.12,000869.XSHE,5.12,5.12,3.88,17.96,64.37,73.28,26.73,17.96,9.52,19.92,-1.02,100.11,0.0,,108.16,-4.37,-16.35,13.25,16.96,13.25,16.96,-5.76,10.15,-9.89,6.11,-10.72,5.57,-1,-1,-1
0,000869.XSHE,2007-04-23,95.36,67.1064,14.78,16.51,291.55,000869.XSHE,9.22,9.22,6.61,19.78,66.65,71.81,28.19,19.78,24.88,7.26,-0.59,99.81,0.0,,119.68,48.86,173.29,22.72,78.68,22.72,78.68,31.61,88.49,31.46,96.75,30.34,97.43,-1,-1,-1
0,000869.XSHE,2007-08-18,73.68,73.0341,14.59,13.79,-138.18,000869.XSHE,4.0,4.0,2.77,17.26,69.69,77.23,22.77,17.26,32.96,6.98,-1.1,100.46,0.0,,128.55,10.66,46.83,37.68,-55.47,37.68,-55.47,48.73,-64.04,43.72,-61.13,49.44,-60.13,-1,-1,-1
0,000869.XSHE,2007-10-20,76.25,80.0073,18.91,14.36,-211.93,000869.XSHE,6.81,6.81,4.77,22.42,67.96,69.28,30.72,22.42,26.1,3.1,-0.98,98.96,0.0,,101.38,31.16,101.42,28.88,38.49,28.88,38.49,39.51,86.86,45.98,79.89,46.45,76.22,-1,1,1
0,000869.XSHE,2008-03-25,88.63,101.6871,22.4,17.29,648.78,000869.XSHE,10.62,10.62,7.51,33.64,75.8,44.32,55.84,33.64,10.42,8.22,-0.98,99.97,0.27,,155.96,13.45,24.16,21.45,10.22,21.45,10.22,153.74,100.34,127.46,65.33,127.77,64.19,1,1,1
0,000869.XSHE,2008-04-19,59.21,59.2127,15.05,13.79,204.94,000869.XSHE,11.49,11.49,7.52,21.52,69.84,71.21,28.79,21.52,29.49,5.93,-0.86,99.51,0.0,,135.46,68.22,236.97,27.02,86.86,27.02,86.86,29.7,-3.65,38.22,19.56,39.1,20.58,-1,-1,-1
0,000869.XSHE,2008-08-27,48.88,54.7498,16.99,11.6,51.99,000869.XSHE,5.95,5.95,3.87,23.25,70.16,73.09,27.27,23.25,30.62,6.28,-1.61,99.77,1.3,,104.19,-19.72,-73.28,25.49,-56.0,25.49,-56.0,50.29,-58.33,69.03,-52.46,63.32,-53.19,-1,-1,-1
0,000869.XSHE,2008-10-30,35.03,41.9582,13.02,8.57,263.9,000869.XSHE,8.5,8.5,5.48,25.5,65.55,64.93,35.18,25.5,23.48,2.76,-1.24,97.87,0.3,,106.85,27.56,78.59,20.95,33.48,20.95,33.48,38.52,72.22,37.53,46.36,38.28,49.19,-1,-1,-1
0,000869.XSHE,2009-04-10,31.42,40.2328,10.05,7.89,122.01,000869.XSHE,12.83,12.83,8.3,34.12,73.85,55.24,44.89,34.12,17.09,7.17,-0.71,99.26,0.3,,194.71,32.97,73.65,31.4,19.74,31.4,19.74,5.65,52.8,33.3,60.25,35.87,61.33,-1,-1,-1
0,000869.XSHE,2009-04-24,30.34,27.5952,8.69,7.62,117.78,000869.XSHE,11.08,11.08,7.11,23.79,70.2,68.62,31.38,23.79,28.82,5.79,-0.82,99.85,0.0,,121.07,37.0,117.89,-0.58,41.38,-0.58,41.38,8.38,-1.17,9.87,-1.46,9.89,-2.48,-1,-1,-1
0,000869.XSHE,2009-08-08,32.22,33.1826,12.55,8.61,-878.72,000869.XSHE,6.38,6.38,3.96,22.08,69.84,71.5,28.5,22.08,31.17,4.72,-0.67,96.31,0.0,,145.43,35.15,123.34,27.94,-43.38,27.94,-43.38,33.73,-48.58,21.48,-47.44,23.25,-47.49,1,1,1
0,000869.XSHE,2009-10-26,34.1,36.2474,12.29,9.0,84.89,000869.XSHE,10.5,10.5,6.47,27.95,70.17,64.36,35.76,27.95,25.78,3.3,-0.68,97.4,0.34,,103.81,35.71,100.19,32.1,37.82,32.1,37.82,34.28,72.94,44.83,74.5,43.36,73.54,-1,1,1
0,000869.XSHE,2010-04-16,38.79,44.8054,13.19,10.44,95.28,000869.XSHE,14.34,14.34,8.6,32.46,75.21,58.18,41.93,32.46,20.53,6.51,-0.67,97.74,0.26,,168.58,23.52,56.24,40.4,27.26,40.4,27.26,31.14,49.22,33.57,47.79,30.71,47.1,1,1,1
0,000869.XSHE,2010-04-26,34.28,31.4218,10.37,9.22,84.2,000869.XSHE,11.72,11.72,7.05,23.87,70.51,68.36,31.64,23.87,28.76,4.75,-0.22,99.99,0.02,,120.26,28.92,91.42,26.06,26.94,26.06,26.94,27.1,-4.21,26.52,-6.66,26.68,-5.49,1,1,1
0,000869.XSHE,2010-08-07,34.94,37.4087,14.1,9.32,45.1,000869.XSHE,6.88,6.88,4.02,23.91,74.31,69.57,30.47,23.91,34.01,3.89,-0.22,98.25,0.11,,107.59,20.22,66.43,25.95,-43.43,25.95,-43.43,34.65,-45.53,36.42,-43.33,32.42,-45.12,1,1,1
0,000869.XSHE,2010-10-28,50.3,56.1223,19.19,13.43,52.56,000869.XSHE,9.65,9.65,5.92,28.76,70.99,61.45,38.56,28.76,23.84,3.12,-1.25,99.2,0.02,,112.05,21.91,56.84,10.95,21.41,10.95,21.41,19.62,53.64,14.16,46.03,12.4,47.31,1,1,1
0,000869.XSHE,2011-04-09,39.18,44.8829,13.18,10.5,161.79,000869.XSHE,15.78,15.78,9.66,38.82,82.71,49.56,50.46,38.82,22.51,5.23,-0.7,97.93,0.05,,174.42,29.15,57.79,13.1,29.72,13.1,29.72,36.11,69.79,35.22,75.06,35.67,77.55,1,1,1
0,000869.XSHE,2011-04-25,35.55,32.0143,10.43,9.53,146.82,000869.XSHE,13.65,13.65,8.85,26.92,74.01,64.33,35.68,26.92,27.36,6.52,-0.61,99.94,0.01,,117.26,51.87,145.41,31.85,47.98,31.85,47.98,48.66,4.62,48.66,2.62,48.78,3.64,1,1,1
0,000869.XSHE,2011-08-09,32.18,36.3231,13.09,9.49,-120.3,000869.XSHE,8.04,8.04,5.18,31.36,79.4,58.62,41.38,31.36,29.81,2.12,-0.88,99.35,0.0,,116.45,-6.53,-15.78,11.52,-52.15,11.52,-52.15,51.46,-44.5,46.26,-44.25,51.48,-44.12,-1,-1,-1
0,000869.XSHE,2011-10-27,31.97,38.4591,12.67,9.87,-48.77,000869.XSHE,9.44,9.44,6.19,29.41,74.4,60.78,39.22,29.41,26.86,2.09,-0.74,98.88,0.0,,98.62,12.77,32.56,21.58,32.37,21.58,32.37,23.68,25.46,24.3,24.1,26.51,23.03,1,1,1
0,000869.XSHE,2012-04-20,31.49,39.6687,13.07,9.77,-122.64,000869.XSHE,14.54,14.54,9.67,39.77,78.23,47.99,52.01,39.77,17.23,3.08,-0.81,98.5,0.0,,192.06,19.69,37.87,14.27,21.93,14.27,21.93,17.77,61.67,17.07,64.87,18.54,66.36,-1,-1,-1
0,000869.XSHE,2012-04-26,27.5,26.0487,9.91,8.53,-107.09,000869.XSHE,11.37,11.37,8.13,31.6,74.74,58.03,41.97,31.6,24.45,4.29,-0.64,99.5,0.0,,112.23,26.0,61.93,-8.5,18.5,-8.5,18.5,7.66,-4.36,7.42,-5.84,7.41,-6.09,-1,1,1
0,000869.XSHE,2012-08-07,23.66,24.1737,8.21,7.88,-140.72,000869.XSHE,6.25,6.25,4.43,28.8,77.76,62.0,38.0,28.8,32.13,2.48,-0.37,99.42,0.0,,111.79,7.94,20.89,10.01,-42.47,10.01,-42.47,1.03,-47.92,1.02,-47.56,0.79,-47.56,-1,-1,-1
0,000869.XSHE,2012-10-26,16.43,16.8059,6.24,5.39,414.87,000869.XSHE,4.65,4.65,3.3,21.74,75.14,71.45,28.55,21.74,37.13,3.49,-0.24,98.7,0.0,,122.12,3.32,11.62,-16.04,1.01,-16.04,1.01,-38.88,-24.1,-37.93,-23.75,-37.53,-23.75,-1,-1,-1
0,000869.XSHE,2013-04-19,17.84,16.8921,5.45,5.61,-677.54,000869.XSHE,9.85,9.85,6.98,35.41,73.87,53.96,46.04,35.41,14.18,6.99,-0.07,96.99,0.0,,134.39,44.79,97.29,-5.84,36.75,-5.84,36.75,-16.64,120.49,-16.14,122.74,-16.36,122.74,-1,1,1
0,000869.XSHE,2013-04-26,13.71,14.5561,4.19,4.32,-520.7,000869.XSHE,9.21,9.16,6.86,30.87,72.01,59.1,40.9,30.87,23.34,3.67,-0.57,99.6,0.0,99.54,101.71,28.32,69.25,-3.34,21.64,-3.34,21.64,-5.82,8.06,-5.57,6.03,-5.57,6.03,1,1,1
0,000869.XSHE,2013-08-28,14.04,13.7582,3.61,4.19,91.76,000869.XSHE,2.7,2.68,2.08,24.6,64.94,67.51,32.49,24.6,22.12,5.36,-0.46,99.35,0.0,99.26,103.42,-16.56,-50.97,-37.21,-62.63,-37.21,-62.63,-46.31,-70.31,-46.37,-70.22,-46.37,-70.22,-1,-1,-1
0,000869.XSHE,2013-10-22,14.29,12.7749,3.6,4.2,57.35,000869.XSHE,2.15,2.1,1.6,15.85,67.13,79.37,20.63,15.85,35.29,5.42,-0.37,97.78,0.0,97.64,114.03,30.66,148.6,-27.19,17.13,-27.19,17.13,-47.4,-25.64,-46.94,-24.55,-46.94,-24.55,-1,-1,-1
0,000869.XSHE,2014-04-26,13.15,10.8808,2.98,3.8,-72.71,000869.XSHE,2.96,2.56,2.23,18.45,65.83,78.46,21.54,18.45,27.87,9.95,-0.22,86.78,0.0,86.65,128.47,8.01,37.18,-36.01,20.18,-36.01,20.18,-70.06,25.48,-66.66,39.92,-66.66,39.92,-1,-1,-1
0,000869.XSHE,2014-04-28,12.25,16.4404,2.59,3.54,-67.7,000869.XSHE,7.11,7.06,5.54,30.33,68.91,59.86,40.14,30.33,19.78,3.85,-0.77,99.44,0.0,99.37,110.63,46.83,116.68,-18.4,55.13,-18.4,55.13,-19.91,189.1,-19.82,155.03,-19.82,155.03,-1,-1,-1
0,000869.XSHE,2014-08-27,17.67,15.7668,2.41,4.15,-81.5,000869.XSHE,2.77,2.68,2.17,22.75,64.05,70.57,29.43,22.75,23.7,5.78,-0.33,97.56,0.0,97.08,112.65,23.08,78.43,14.86,-47.4,14.86,-47.4,4.04,-61.43,6.23,-60.54,6.23,-60.54,-1,-1,-1
0,000869.XSHE,2014-10-30,22.37,20.181,3.17,5.18,155.31,000869.XSHE,2.5,2.48,1.93,18.08,66.76,76.43,23.57,18.08,30.14,5.06,-0.05,98.42,0.0,99.06,103.91,23.26,98.66,10.06,12.24,10.06,12.24,25.77,-10.11,25.55,-10.83,25.55,-10.83,-1,-1,-1
0,000869.XSHE,2015-04-28,24.42,22.7968,3.49,5.74,62.17,000869.XSHE,2.74,2.47,2.11,18.53,66.59,77.38,22.62,18.53,26.04,11.19,-0.26,90.46,0.0,90.0,134.74,-2.77,-12.24,-0.85,8.27,-0.85,8.27,4.15,3.91,-0.39,11.01,-0.39,11.01,1,1,1
0,000869.XSHE,2015-04-30,27.65,27.6651,3.67,6.49,70.37,000869.XSHE,7.47,7.42,5.69,29.05,67.0,61.73,38.27,29.05,20.75,3.41,-0.38,99.36,0.0,99.34,99.1,38.21,99.85,20.99,89.3,20.99,89.3,15.35,220.2,15.9,196.73,15.9,196.73,1,1,1
0,000869.XSHE,2015-08-28,31.84,34.2063,4.41,7.48,-180.91,000869.XSHE,2.99,2.95,2.36,21.57,67.01,71.53,28.47,21.57,27.45,5.75,0.3,98.63,0.0,98.55,93.66,22.96,80.66,26.1,-45.18,26.1,-45.18,21.98,-59.22,19.55,-59.3,19.55,-59.3,-1,-1,-1
0,000869.XSHE,2015-10-28,22.68,25.1833,3.25,5.26,-141.35,000869.XSHE,1.92,1.87,1.47,15.9,71.0,79.27,20.73,15.9,34.63,6.75,1.55,97.86,0.0,97.69,109.27,33.94,163.76,-3.38,-14.01,-3.38,-14.01,-15.04,-37.39,-15.02,-36.61,-15.02,-36.61,1,1,1
0,000869.XSHE,2016-04-29,29.56,32.096,4.23,6.75,113.12,000869.XSHE,2.04,1.67,1.53,15.3,65.7,81.49,18.51,15.3,26.96,14.13,0.19,83.27,0.0,81.65,136.89,-7.91,-42.73,-0.07,11.98,-0.07,11.98,-18.26,-0.03,-17.5,7.76,-17.62,7.62,1,1,1
0,000869.XSHE,2016-04-30,23.85,24.5818,3.41,5.44,91.28,000869.XSHE,6.92,6.87,5.06,28.84,67.84,62.03,37.97,28.84,20.74,3.67,0.27,99.3,0.0,99.25,98.4,32.16,84.69,3.12,95.35,3.12,95.35,2.32,300.82,2.39,268.28,2.37,268.72,-1,-1,-1
0,000869.XSHE,2016-08-29,26.42,26.7378,3.39,5.85,65.83,000869.XSHE,1.8582,1.7056,1.3648,17.5421,65.8538,77.2479,22.7521,17.5421,29.9062,6.1607,0.6709,92.2975,,91.7886,98.1486,8.8989,39.1125,-12.9704,-53.7356,-12.9704,-53.7356,-30.4509,-72.2774,-29.2174,-71.8634,-29.4686,-71.9578,-1,-1,-1
0,000869.XSHE,2016-10-28,25.71,24.4354,3.05,5.5,118.22,000869.XSHE,1.5908,1.5082,1.1661,12.867,66.9681,83.5234,16.4766,12.867,37.1229,6.327,1.0029,95.044,,94.8072,100.1863,30.5043,185.1378,17.4677,16.0692,17.4677,16.0692,-6.6268,-15.9452,-4.9323,-14.8643,-5.1532,-14.7596,-1,-1,-1
0,000869.XSHE,2017-04-22,25.39,23.9562,3.07,5.22,-124.82,000869.XSHE,1.9401,1.7254,1.3736,16.2365,64.441,78.5615,21.4385,16.2365,23.8312,12.9099,0.0885,89.6811,,88.9347,75.6531,-10.605,-49.4671,-1.003,-5.6298,-1.003,-5.6298,14.6857,22.7899,5.0547,19.0832,7.115,21.5347,-1,-1,-1
0,000869.XSHE,2017-04-28,26.01,24.5418,3.14,5.35,-127.87,000869.XSHE,6.101,6.0544,4.4153,27.2217,66.4396,63.8559,36.1441,27.2217,20.5927,3.5919,0.3073,99.2831,,99.2355,87.1813,20.2658,56.0694,0.7627,98.8389,0.7627,98.8389,-4.0809,235.2317,-4.905,233.3681,-4.8216,227.627,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,000875.XSHE,2006-04-24,-12.46,-12.4575,0.7,1.32,-12.11,000875.XSHE,0.67,0.67,0.59,4.47,6.66,95.69,4.37,4.47,,1.58,-0.04,96.5,1.32,,76.18,2.81,65.09,4.41,17.79,4.41,17.79,-3.94,117.01,8.49,118.01,8.49,118.01,1,1,1
0,000875.XSHE,2006-08-15,-19.4,-19.4002,1.09,2.05,-18.86,000875.XSHE,0.2,0.2,0.17,1.53,2.15,100.59,2.23,1.53,0.0,1.99,0.01,-26.42,126.48,,131.2,32.29,-5495.6499,-5.61,-15.14,-5.61,-15.14,208.86,-56.78,186.86,-70.87,186.86,-70.87,-1,-1,-1
0,000875.XSHE,2006-10-31,-17.35,-17.3543,0.97,1.84,-16.87,000875.XSHE,0.7,0.7,0.63,4.91,9.78,94.21,5.79,4.91,0.0,3.2,-0.12,100.09,0.0,,98.14,0.0,0.06,13.12,12.36,13.12,12.36,135.98,192.17,130.51,260.13,130.51,260.13,-1,-1,-1
0,000875.XSHE,2007-03-30,-18.15,-18.1459,1.01,1.92,-17.64,000875.XSHE,0.73,0.73,0.64,3.92,13.15,94.91,5.62,3.92,0.03,3.88,0.03,89.57,9.21,,120.5,16.19,317.92,46.91,30.8,46.91,30.8,127.19,27.0,119.62,4.24,119.62,4.24,1,1,1
0,000875.XSHE,2007-04-27,-31.48,48.9745,1.73,3.33,-30.6,000875.XSHE,1.18,1.18,1.03,7.57,13.12,92.37,7.63,7.57,0.01,2.44,0.02,100.0,0.0,,97.1,33.36,437.23,7.42,-13.87,7.42,-13.87,87.58,16.98,82.11,66.55,82.11,66.55,1,1,1
0,000875.XSHE,2007-08-23,77.58,61.0998,2.11,3.58,57.1,000875.XSHE,0.89,0.89,0.78,6.2,23.8,93.07,9.27,6.2,0.02,2.89,-0.07,78.78,26.52,,123.76,27.07,390.45,17.2,-7.41,17.2,-7.41,388.08,12.45,374.23,-24.15,374.23,-24.15,-1,-1,-1
0,000875.XSHE,2007-10-24,78.71,77.8667,2.65,4.4,132.67,000875.XSHE,1.39,1.39,1.25,11.19,9.83,95.21,11.52,11.19,0.03,4.08,-0.04,41.62,58.46,,118.2,2.66,55.51,-8.41,-12.19,-8.41,-12.19,82.42,9.2,108.51,58.34,108.51,58.34,1,1,1
0,000875.XSHE,2008-04-26,67.81,81.3716,2.73,4.69,50.73,000875.XSHE,0.08,0.08,0.06,0.56,7.33,102.03,-0.59,0.56,0.01,8.25,1.41,-472.21,335.13,,135.52,30.94,-1526.23,-24.29,8.12,-24.29,8.12,-107.93,-105.52,-89.23,-94.61,-89.23,-94.61,-1,-1,-1
0,000875.XSHE,2008-04-30,51.94,65.856,1.89,3.59,38.86,000875.XSHE,0.32,0.32,0.23,2.15,10.4,97.93,2.07,2.15,,3.12,4.25,96.36,0.0,,93.3,-3.22,-155.73,-11.84,36.04,-11.84,36.04,-79.67,578.56,-79.01,424.49,-81.38,354.46,-1,-1,-1
0,000875.XSHE,2008-08-27,74.01,45.839,1.33,2.82,22.73,000875.XSHE,-1.23,-1.23,-0.77,-8.77,5.92,104.39,-8.74,-8.77,0.0,3.96,5.36,51.87,51.32,,124.38,18.29,-416.31,-22.83,-17.35,-22.83,-17.35,-162.14,-449.05,-179.57,-437.57,-180.35,-485.24,1,1,1
0,000875.XSHE,2008-10-29,-117.29,33.5285,0.97,2.25,-79.06,000875.XSHE,-3.29,-3.29,-1.86,-23.69,-9.37,115.35,-23.66,-23.69,0.0,3.83,0.5,64.8,35.09,,120.12,-3.68,23.98,-10.52,-3.64,-10.52,-3.64,-357.83,-160.82,-356.04,-160.16,-357.19,-162.29,-1,1,1
0,000875.XSHE,2009-04-10,-20.02,32.6278,1.19,2.45,19.16,000875.XSHE,-11.69,-11.69,-6.01,-66.46,-9.77,163.97,-82.01,-66.46,0.0,5.97,0.1,79.38,22.39,,118.64,-6.78,10.6,-11.7,18.23,-11.7,18.23,-51735.0703,-309.77,-3164.0901,-231.68,-3371.5601,-234.67,-1,-1,-1
0,000875.XSHE,2009-04-22,-25.37,-9.0916,1.55,3.1,24.28,000875.XSHE,-1.97,-1.97,-0.76,-11.09,-1.57,107.31,-11.09,-11.09,,2.94,1.63,65.91,34.11,,93.82,32.55,-445.37,-8.06,-2.37,-8.06,-2.37,-592.61,86.8,-574.58,83.71,-650.35,83.73,-1,-1,-1
0,000875.XSHE,2009-07-20,-8.66,-9.8621,1.67,2.46,-14.97,000875.XSHE,0.5,0.5,0.19,2.46,12.41,93.13,2.43,2.46,0.0,2.32,2.47,279.9,-181.07,,106.88,79.76,1160.22,42.22,27.86,42.22,27.86,139.49,127.98,139.81,128.32,136.26,125.38,-1,-1,-1
0,000875.XSHE,2009-10-23,-9.56,-9.8181,1.63,2.23,10.84,000875.XSHE,0.83,0.83,0.26,4.02,11.59,97.21,4.01,4.02,0.0,5.95,2.04,69.43,30.31,,70.21,-29.77,-1067.53,35.33,-8.31,35.33,-8.31,122.91,51.34,122.95,49.97,123.1,67.13,1,1,1
0,000875.XSHE,2010-03-31,-15.45,-11.7553,1.82,2.49,19.12,000875.XSHE,7.03,7.03,2.23,26.21,14.38,71.87,31.73,26.21,0.0,3.07,1.9,86.45,11.07,,174.29,113.48,403.4,56.5,36.73,56.5,36.73,160.56,982.91,161.71,791.89,160.86,781.55,1,1,1
0,000875.XSHE,2010-04-23,29.18,29.1781,1.81,2.2,19.87,000875.XSHE,0.1,0.1,0.03,0.5,8.02,96.72,1.2,0.5,0.01,2.15,2.18,272.11,-173.01,,111.52,-10.55,-321.5,51.89,-5.24,51.89,-5.24,116.37,-96.43,106.84,-98.19,105.24,-98.6,1,1,1
0,000875.XSHE,2010-08-20,22.31,29.1781,1.81,1.99,11.4,000875.XSHE,0.07,0.07,0.01,0.27,-0.01,105.78,-9.31,0.27,0.0,3.23,2.6,6158.9702,3763.1499,,107.12,-31.15,539.36,4.72,-11.85,4.72,-11.85,-501.43,-786.32,-88.59,-52.75,-83.83,-21.62,-1,-1,-1
0,000875.XSHE,2010-10-26,19.91,24.7986,1.55,1.68,-26.75,000875.XSHE,0.18,0.18,0.15,3.12,10.33,101.63,-3.15,3.12,0.0,3.77,7.63,-61.24,-57.02,,106.2,-29.85,1827.4399,6.62,-3.99,6.62,-3.99,-175.33,67.46,-27.03,1020.67,-78.62,139.96,-1,-1,-1
0,000875.XSHE,2011-04-18,21.33,24.3059,1.56,1.62,-9.08,000875.XSHE,0.2,0.2,0.14,1.87,13.68,96.34,0.97,1.87,0.0,4.13,4.61,81.87,-60.14,,99.12,27.39,747.81,27.28,67.96,27.28,67.96,-96.24,151.76,-91.47,0.47,-97.28,10.08,1,1,1
0,000875.XSHE,2011-04-27,21.57,279.7748,1.58,1.64,-9.18,000875.XSHE,0.22,0.22,0.04,0.6,11.41,95.85,1.01,0.6,,1.76,7.11,364.72,-275.71,,79.14,-24.74,-595.74,65.64,21.68,65.64,21.68,-20.72,26.84,-43.37,-60.98,-19.08,8.15,1,1,1
