,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002229.XSHE,2014-08-28,117.61,108.5481,6.25,7.52,876.71,002229.XSHE,1.41,0.88,1.19,7.66,26.18,94.94,5.06,7.66,5.79,11.57,1.62,57.32,0.0,62.31,111.92,6.9,136.41,-13.63,21.48,-13.63,21.48,-61.6,38.01,-23.17,94.32,-26.04,84.84,1,1,1
0,002229.XSHE,2014-10-29,141.71,118.6314,6.81,8.6,92.97,002229.XSHE,0.31,0.33,0.31,1.65,20.78,97.41,2.59,1.65,5.71,9.86,1.24,84.9,0.0,107.8,113.75,-12.62,-487.86,68.15,21.63,68.15,21.63,-48.9,-37.85,-66.67,-73.83,-73.9,-78.28,-1,-1,-1
0,002229.XSHE,2015-03-20,135.75,93.3015,5.31,5.92,-208.87,002229.XSHE,0.78,0.8,0.77,3.65,21.59,100.18,-0.18,3.65,6.18,10.87,1.15,-70.85,0.0,102.72,131.85,31.04,-16913.3906,49.74,13.82,49.74,13.82,-103.0,-108.08,-35.93,152.28,-47.74,155.58,1,1,1
0,002229.XSHE,2015-04-14,298.48,298.4767,9.62,9.57,543.7,002229.XSHE,-0.43,-0.47,-0.28,-2.08,20.92,103.28,-3.28,-2.08,7.79,13.22,1.97,148.29,0.0,,76.8,-24.99,762.25,13.18,-32.7,13.18,-32.7,-183.3,-1102.36,-149.18,-138.34,-156.74,-155.3,1,1,1
0,002229.XSHE,2015-08-26,406.22,257.3149,8.33,8.05,308.46,002229.XSHE,-0.36,-0.56,0.02,0.18,26.99,104.19,-0.87,0.18,10.21,19.53,2.0,-625.43,495.26,,115.96,-10.74,255.94,-30.6,-25.51,-30.6,-25.51,-111.97,80.16,-98.34,106.56,-126.02,15.22,1,1,1
0,002229.XSHE,2015-10-27,1757.28,155.8113,5.04,5.23,1382.65,002229.XSHE,-0.54,-0.64,-0.11,-1.08,28.52,104.09,-4.09,-1.08,9.78,17.74,3.8,173.53,0.0,,112.9,7.44,-181.75,-40.27,4.67,-40.27,4.67,-194.53,-390.74,-139.16,-716.8,-277.47,-48.12,1,1,1
0,002229.XSHE,2016-03-30,-1866.08,320.6738,10.43,12.17,100.9,002229.XSHE,2.37,-1.68,1.29,10.93,21.89,109.5,10.85,10.93,7.81,18.72,1.43,-77.59,166.21,-70.74,169.51,74.46,-783.8,-25.4,42.16,-25.4,42.16,4510.4302,476.82,123.11,1537.24,209.76,546.1,1,1,1
0,002229.XSHE,2016-04-22,809.38,809.3765,8.52,11.24,25.23,002229.XSHE,-1.18,-1.2,-0.22,-2.29,26.67,103.83,-3.83,-2.29,9.53,17.16,2.41,104.97,0.0,,87.22,-37.7,983.97,3.94,-6.23,3.94,-6.23,-21.46,-133.11,-14.3,-119.64,-178.19,-149.66,1,1,1
0,002229.XSHE,2016-08-27,2842.9399,815.2274,8.69,11.2,40.64,002229.XSHE,-1.0203,-1.0157,-0.038,-0.3466,32.8592,100.468,0.5788,-0.3466,8.321,13.7383,2.1914,-74.8773,,99.5545,69.3981,-30.8943,6601.2188,48.0852,6.1343,48.0852,6.1343,198.1735,116.0329,-379.799,83.9313,-181.0877,14.3393,-1,-1,-1
0,002229.XSHE,2016-10-25,-2594.0901,850.2152,9.13,10.64,159.05,002229.XSHE,0.5594,0.5147,0.6984,7.5609,32.1993,91.9662,8.0338,7.5609,7.6861,13.4487,1.8824,88.8572,,92.0047,189.7852,85.2034,1060.5677,40.2061,-0.8999,40.2061,-0.8999,375.1833,1275.5725,1080.6234,2261.7217,250.4111,179.2601,-1,-1,-1
0,002229.XSHE,2017-04-15,918.39,854.9366,4.83,9.93,14.27,002229.XSHE,1.5101,0.8029,1.2589,12.0327,29.7145,85.5277,18.9316,12.0327,7.0068,10.9174,1.2176,70.5554,21.7399,53.1695,135.3438,35.1638,242.973,27.9516,29.739,27.9516,29.739,123.2711,205.7306,40.875,106.4718,20.1288,256.2853,-1,-1,-1
0,002229.XSHE,2017-04-28,677.08,677.076,4.89,9.4,14.47,002229.XSHE,-0.7117,-0.725,-0.5289,-9.1356,18.0748,114.3293,-13.9596,-9.1356,11.3039,17.639,1.0574,133.507,-3.4441,101.8646,93.1924,-43.2394,301.7562,-27.2229,-46.6672,-27.2229,-46.6672,-165.1632,-139.326,-190.4109,-140.4921,-14.713,-147.4218,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002230.XSHE,2008-07-30,56.93,60.2753,6.65,14.49,-152.9,002230.XSHE,5.64,5.64,4.63,35.29,58.93,68.01,32.01,35.29,11.4,15.43,-1.11,82.73,0.06,,105.0,84.04,262.7,-18.61,44.52,-18.61,44.52,-2.22,5975.3901,-9.66,446.24,-10.11,470.12,-1,-1,-1
0,002230.XSHE,2008-10-23,31.46,32.0907,3.54,8.16,6.88,002230.XSHE,5.07,5.07,4.09,24.66,44.75,79.36,20.64,24.66,10.39,14.08,-1.68,72.64,0.0,,135.6,25.17,121.96,65.28,29.14,65.28,29.14,108.66,-16.74,63.28,-9.77,66.07,-7.93,1,1,1
0,002230.XSHE,2009-04-10,41.06,47.0744,4.75,10.61,8.95,002230.XSHE,8.91,8.91,7.23,31.17,48.76,71.71,28.29,31.17,7.38,10.2,0.17,83.57,0.0,,85.72,51.26,181.22,25.24,48.19,25.24,48.19,71.76,103.08,38.39,87.34,37.74,83.38,-1,-1,-1
0,002230.XSHE,2009-04-15,53.68,47.1162,6.1,13.88,11.69,002230.XSHE,1.37,1.37,1.24,16.09,54.14,97.59,2.41,16.09,20.8,30.03,-0.69,14.1,0.0,,95.64,-54.14,-2244.9199,25.22,-54.72,25.22,-54.72,296.53,-96.14,115.77,-76.63,115.77,-76.48,-1,-1,-1
0,002230.XSHE,2009-07-23,47.26,49.9229,6.58,13.08,11.4,002230.XSHE,3.63,3.63,3.26,29.8,58.82,73.29,26.64,29.8,15.57,20.87,-7.83,78.38,-0.21,,109.24,44.97,168.35,22.81,41.73,22.81,41.73,2.2,1465.84,3.7,162.52,5.13,162.52,1,1,1
0,002230.XSHE,2009-10-26,67.96,72.6988,9.22,18.22,-611.89,002230.XSHE,3.82,3.82,3.12,25.66,61.97,75.4,24.69,25.66,15.32,21.44,-0.07,78.39,0.28,,89.92,21.76,88.46,17.47,23.53,17.47,23.53,40.52,14.48,22.26,6.38,21.53,7.35,-1,1,1
0,002230.XSHE,2010-03-20,74.2,83.2586,9.96,20.02,115.03,002230.XSHE,5.93,5.93,4.98,28.16,50.24,87.03,13.09,28.16,17.78,16.84,-0.26,46.72,0.42,,109.74,38.22,294.56,16.43,46.87,16.43,46.87,-46.12,-22.13,5.21,61.21,5.98,59.93,1,1,1
0,002230.XSHE,2010-04-20,81.99,81.9867,11.09,21.43,582.9,002230.XSHE,1.53,1.53,1.26,16.0,64.58,96.58,3.42,16.0,25.2,33.41,0.49,18.52,0.0,,137.55,-29.78,-871.41,23.22,-52.08,23.22,-52.08,74.62,-87.49,22.56,-72.78,23.24,-72.66,-1,-1,-1
0,002230.XSHE,2010-07-28,69.91,71.3929,9.86,18.04,-1159.97,002230.XSHE,3.54,3.54,2.85,20.31,59.28,79.57,20.48,20.31,12.17,24.14,-0.92,91.77,0.22,,94.15,23.56,115.31,56.31,79.8,56.31,79.8,20.15,977.43,6.55,128.23,7.29,128.56,1,1,1
0,002230.XSHE,2010-10-12,100.64,104.5361,13.87,23.7,-348.5,002230.XSHE,3.91,3.91,3.26,25.65,64.48,78.48,21.76,25.65,17.85,25.12,-1.62,70.08,0.79,,92.48,19.48,90.52,14.88,-9.21,14.88,-9.21,1.25,-3.52,14.82,14.64,12.56,12.61,1,1,1
0,002230.XSHE,2011-01-28,147.71,158.206,19.45,34.7,-84.05,002230.XSHE,7.8,7.8,6.04,25.69,49.56,77.74,22.52,25.69,10.12,14.73,-0.16,81.74,0.97,,101.31,34.4,154.53,59.83,104.34,59.83,104.34,175.0,111.49,45.8,104.71,45.91,107.31,1,1,1
0,002230.XSHE,2011-04-16,105.54,105.543,16.79,24.48,-177.41,002230.XSHE,2.25,2.25,1.72,16.78,64.58,85.13,14.87,16.78,19.42,28.15,-0.11,73.92,0.0,,100.28,-21.0,-141.19,52.63,-54.24,52.63,-54.24,564.25,-69.78,60.09,-70.11,60.73,-69.88,-1,1,1
0,002230.XSHE,2011-07-20,95.75,100.9413,9.42,21.93,-103.5,002230.XSHE,2.95,2.95,2.43,18.97,60.61,82.14,16.57,18.97,16.58,22.26,-0.01,78.93,-5.69,,91.55,15.93,89.19,34.32,58.23,34.32,58.23,8.68,76.28,25.42,78.8,23.96,76.27,-1,-1,-1
0,002230.XSHE,2011-10-19,67.33,74.2729,6.75,15.02,23.46,002230.XSHE,3.35,3.35,2.76,24.48,62.22,83.14,16.05,24.48,15.43,28.39,-0.53,68.68,-3.3,,96.96,16.2,96.05,32.33,-10.56,32.33,-10.56,-2.38,-13.34,26.31,15.45,27.19,15.55,-1,-1,-1
0,002230.XSHE,2012-04-06,74.84,87.2332,7.92,16.65,23.94,002230.XSHE,6.88,6.88,5.47,29.29,49.36,81.18,19.47,29.29,12.87,13.16,-1.02,61.12,2.09,,72.38,43.97,233.62,14.48,76.78,14.48,76.78,-1.06,114.35,30.51,111.52,30.57,112.82,-1,-1,-1
0,002230.XSHE,2012-04-10,76.8,68.2703,7.7,17.09,24.57,002230.XSHE,1.66,1.66,1.32,14.8,61.74,85.13,14.87,14.8,21.17,24.56,-1.07,83.08,0.0,,59.77,-23.03,-154.86,51.77,-39.34,51.77,-39.34,51.72,-53.66,33.85,-69.34,36.77,-68.45,-1,-1,-1
0,002230.XSHE,2012-08-24,53.99,56.1633,6.14,12.39,26.34,002230.XSHE,3.23,3.23,2.61,22.2,54.06,88.11,11.31,22.2,16.9,21.0,-4.64,52.49,-2.58,,72.14,14.39,121.02,28.02,33.47,28.02,33.47,-12.64,1.5,49.87,100.21,50.64,94.15,1,1,1
0,002230.XSHE,2012-10-27,71.2,81.0235,8.89,16.81,-77.9,002230.XSHE,3.39,3.39,2.63,18.19,43.65,88.17,11.48,18.19,13.26,16.89,-0.15,55.11,-1.61,,93.18,15.6,131.83,84.08,28.61,84.08,28.61,31.69,30.63,36.77,5.35,39.47,6.98,-1,-1,-1
0,002230.XSHE,2013-04-10,70.46,86.3832,8.52,15.45,-98.9,002230.XSHE,6.56,6.56,5.07,32.43,58.23,80.5,21.17,32.43,17.24,21.5,-1.14,54.39,4.65,,131.34,51.44,263.78,19.86,15.11,19.86,15.11,30.34,112.16,32.7,105.23,31.46,100.59,-1,1,1
0,002230.XSHE,2013-04-10,83.88,74.7712,10.14,18.4,-117.74,002230.XSHE,2.51,1.61,1.9,20.48,62.23,86.59,13.45,20.48,18.59,29.32,-0.65,53.17,0.15,64.15,66.67,-18.27,-136.19,33.04,-32.67,33.04,-32.67,20.36,-57.21,84.07,-57.48,72.81,-58.52,-1,1,1
0,002230.XSHE,2013-08-10,109.94,118.6611,15.62,26.17,-182.6,002230.XSHE,2.13,1.36,1.7,19.16,50.92,90.35,9.96,19.16,13.1,23.81,-1.51,40.74,1.33,63.89,67.37,14.0,145.11,41.74,42.19,41.74,42.19,24.89,5.32,22.3,33.02,24.94,40.37,-1,-1,-1
0,002230.XSHE,2013-10-22,108.05,122.3083,7.05,24.81,13.91,002230.XSHE,2.56,1.84,1.88,16.61,44.79,87.71,12.36,16.61,10.21,22.05,-1.41,60.55,0.35,71.64,88.5,32.2,261.94,51.54,37.51,51.54,37.51,63.13,70.62,38.41,19.23,40.07,19.93,-1,1,1
0,002230.XSHE,2014-03-18,100.52,122.899,6.77,22.1,18.71,002230.XSHE,5.96,5.36,4.52,28.14,56.42,74.97,25.41,28.14,11.96,19.42,-2.09,82.81,1.28,89.89,104.17,37.14,148.38,93.1,46.67,93.1,46.67,131.83,201.51,67.59,148.49,67.65,140.1,-1,-1,-1
0,002230.XSHE,2014-04-17,75.99,75.5671,6.17,16.91,17.3,002230.XSHE,1.51,1.21,1.14,18.73,60.08,89.99,10.01,18.73,14.26,34.79,-0.73,42.49,0.01,79.89,97.16,-10.81,-107.96,51.37,-47.22,51.37,-47.22,12.68,-79.2,38.43,-64.88,48.3,-63.31,-1,-1,-1
0,002230.XSHE,2014-08-12,72.13,76.4194,6.24,15.88,17.65,002230.XSHE,1.96,1.52,1.59,17.84,50.86,87.23,12.92,17.84,13.38,27.22,-7.63,67.86,0.84,77.86,74.62,8.34,65.3,56.78,47.27,56.78,47.27,103.37,90.1,45.97,40.27,36.79,29.48,-1,1,1
0,002230.XSHE,2014-10-25,80.08,89.922,7.15,16.92,-29.19,002230.XSHE,2.38,1.47,1.82,18.07,48.16,88.29,12.0,18.07,13.39,23.3,-1.76,52.79,1.32,61.88,79.71,30.94,264.21,35.26,18.64,35.26,18.64,31.33,10.18,47.12,20.17,40.7,23.36,-1,-1,-1
0,002230.XSHE,2015-03-18,63.54,76.7049,5.77,13.36,-38.84,002230.XSHE,5.17,4.18,3.96,28.06,61.75,78.16,23.44,28.06,13.41,22.8,-0.36,73.9,5.44,80.79,89.17,41.0,187.74,34.98,46.37,34.98,46.37,24.52,185.87,34.57,127.29,30.73,123.09,1,1,1
0,002230.XSHE,2015-04-21,110.71,110.0476,10.87,23.66,-61.09,002230.XSHE,1.76,1.24,1.18,14.92,56.65,92.63,9.03,14.92,15.14,33.55,-0.31,38.68,8.73,70.68,86.06,-23.09,-313.44,55.04,-39.37,55.04,-39.37,39.78,-76.66,23.51,-67.76,30.83,-63.28,1,1,1
0,002230.XSHE,2015-08-12,107.46,111.9043,11.0,22.12,-46.66,002230.XSHE,2.02,0.92,1.51,12.73,44.7,94.82,6.01,12.73,14.12,21.27,-1.7,38.04,6.1,45.32,81.45,-0.1,-1.98,64.11,55.88,64.11,55.88,-23.73,3.73,17.09,32.98,16.1,14.9,-1,1,1
0,002230.XSHE,2015-10-26,84.91,90.7941,8.92,15.9,-70.7,002230.XSHE,1.65,1.18,1.32,13.64,47.02,91.9,9.2,13.64,15.48,22.9,-0.3,50.48,6.86,71.46,105.44,22.1,272.79,38.75,0.31,38.75,0.31,6.4,53.71,4.78,7.53,-0.9,5.29,-1,-1,-1
0,002230.XSHE,2016-03-15,117.6,125.6346,7.85,20.32,34.98,002230.XSHE,4.04,3.55,3.08,25.26,49.74,82.52,19.91,25.26,15.27,18.03,-2.88,72.56,10.1,87.75,104.56,56.81,325.01,23.4,30.18,23.4,30.18,4.82,181.62,11.09,140.98,11.19,150.32,-1,1,1
0,002230.XSHE,2016-04-26,84.84,84.4955,5.76,14.43,22.87,002230.XSHE,1.12,0.78,0.72,9.69,47.59,93.5,7.8,9.69,17.52,23.58,-1.72,52.5,10.46,69.99,77.45,-28.78,-442.57,55.84,-23.44,55.84,-23.44,34.63,-70.02,1.22,-70.63,6.13,-64.95,1,1,1
0,002230.XSHE,2016-08-09,98.84,99.7876,6.63,15.56,24.44,002230.XSHE,2.8955,2.2049,2.0881,22.5361,47.9242,95.0051,18.9638,22.5361,16.7133,20.1695,-0.1314,20.0469,56.0643,76.1498,63.7136,-33.1115,-662.9119,30.9889,31.021,30.9889,31.021,313.5304,218.6028,131.9401,204.7302,142.3699,162.3864,-1,-1,-1
0,002230.XSHE,2016-10-18,68.42,86.5172,5.75,12.6,23.0,002230.XSHE,0.3481,0.0288,0.2332,3.1991,48.0211,101.8058,-0.2691,3.1991,24.5078,28.1684,-3.1731,-44.2758,37.6775,8.282,133.0019,15.6981,-869.3339,6.9542,-18.0949,6.9542,-18.0949,-103.1269,-101.1623,-74.922,-88.3731,-72.2195,-87.9312,-1,-1,-1
0,002230.XSHE,2017-03-21,74.26,83.587,5.53,12.01,-215.34,002230.XSHE,3.0485,2.439,2.2944,19.2379,55.3538,85.8483,15.177,19.2379,19.744,18.795,-0.0198,67.2447,4.8721,80.0082,116.3972,55.0713,389.1506,42.65,73.622,42.65,73.622,8.7217,9891.8682,8.6526,944.0748,2.1368,820.3134,-1,-1,-1
0,002230.XSHE,2017-04-18,96.11,96.1125,6.59,14.02,-322.4,002230.XSHE,1.0196,0.7661,0.6163,7.5565,48.6798,94.697,5.3336,7.5565,19.54,24.3827,-0.9988,54.7404,0.3161,75.1325,70.3664,-56.4907,-1065.2648,35.2872,-27.3893,35.2872,-27.3893,-7.4747,-74.4827,5.5055,-71.479,4.6884,-64.0783,-1,1,1
0,002230.XSHE,2017-08-10,113.6024,114.3794,6.7823,15.6354,-174.8901,002230.XSHE,0.4263,0.298,0.3269,2.921,48.9568,98.5726,7.0749,2.921,19.8061,23.1301,-0.1583,36.9878,-6.0622,69.9141,72.5553,-19.8591,-1391.2461,50.2789,45.5399,50.2789,45.5399,-43.9345,93.0566,-80.5216,-43.7407,-82.041,-54.9883,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002231.XSHE,2008-08-15,39.77,25.9598,2.49,5.86,89.06,002231.XSHE,3.53,3.53,2.69,23.07,36.82,75.45,24.55,23.07,3.69,6.75,-0.16,90.21,0.0,,51.73,-13.46,-54.81,-1.64,509.21,-1.64,509.21,807.01,235.74,993.52,317.14,993.52,317.14,-1,-1,-1
0,002231.XSHE,2008-10-27,19.54,17.3167,1.66,3.93,3.29,002231.XSHE,-0.66,-0.66,-0.5,-7.11,20.95,113.29,-13.29,-7.11,8.58,25.74,-1.46,140.25,0.0,,143.5,-19.94,150.05,-25.39,-39.81,-25.39,-39.81,-136.58,-132.58,-123.2,-118.54,-123.21,-118.54,1,1,1
0,002231.XSHE,2009-04-09,34.34,21.7452,2.0,5.2,3.78,002231.XSHE,6.41,6.41,4.82,22.76,42.77,78.59,21.41,22.76,3.84,16.13,-1.39,89.85,0.0,,116.12,49.7,232.12,-4.65,214.78,-4.65,214.78,-22.7,607.13,-11.41,1107.86,-11.41,1107.86,1,1,1
0,002231.XSHE,2009-04-24,45.14,50.032,2.63,6.84,4.97,002231.XSHE,0.11,0.11,0.09,1.27,28.45,99.06,0.94,1.27,6.65,20.41,-1.73,62.92,0.0,,91.07,-47.15,-5013.6699,406.84,-56.09,406.84,-56.09,102.72,-98.07,104.96,-97.55,104.96,-97.55,-1,-1,-1
0,002231.XSHE,2009-07-31,46.31,66.4955,3.55,7.88,6.7,002231.XSHE,1.23,1.23,1.03,17.98,19.86,86.62,13.38,17.98,5.64,19.46,-19.66,63.25,0.0,,104.06,-89.14,-666.13,-33.8,-20.43,-33.8,-20.43,-74.85,1032.21,-64.71,1026.3101,-64.71,1026.3101,-1,1,1
0,002231.XSHE,2009-10-24,77.79,78.5759,4.16,10.1,-53.4,002231.XSHE,0.89,0.89,0.74,8.47,14.59,102.67,-2.67,8.47,5.17,11.16,-0.56,-26.81,0.0,,95.42,-2.43,91.12,68.65,53.33,68.65,53.33,66.15,-130.57,300.96,-27.79,300.96,-27.79,-1,1,1
0,002231.XSHE,2010-04-09,79.89,100.7589,5.13,11.73,-71.34,002231.XSHE,4.0,4.0,3.31,18.56,48.14,79.81,20.19,18.56,3.92,21.5,-0.27,100.68,0.0,,102.9,48.65,240.99,12.54,110.05,12.54,110.05,6.1,1689.34,-8.19,360.42,-8.19,360.42,1,1,1
0,002231.XSHE,2010-04-24,79.56,84.1531,5.1,11.68,-71.04,002231.XSHE,0.13,0.13,0.11,1.02,24.24,99.91,0.09,1.02,5.32,17.51,-0.36,7.36,0.0,,111.62,-21.43,-24366.4707,54.48,-39.72,54.48,-39.72,-85.55,-99.74,23.55,-96.7,23.55,-96.7,-1,-1,-1
0,002231.XSHE,2010-07-31,68.99,69.2683,4.25,8.31,-89.73,002231.XSHE,1.54,1.54,1.29,12.04,30.29,86.67,13.33,12.04,1.2,19.63,-5.64,94.15,0.0,,89.7,-24.06,-180.48,94.24,0.05,94.24,0.05,93.54,15065.4805,30.03,1085.38,30.03,1085.38,1,1,1
0,002231.XSHE,2010-10-23,87.66,93.1423,5.66,9.96,-198.25,002231.XSHE,1.0,1.0,0.84,5.77,25.77,96.45,3.55,5.77,9.03,11.8,-0.29,52.32,0.0,,81.42,-22.57,-635.56,71.95,35.74,71.95,35.74,328.94,-63.84,17.17,-34.93,17.17,-34.93,1,1,1
0,002231.XSHE,2011-03-26,90.54,98.3878,5.71,9.33,-87.03,002231.XSHE,4.57,4.57,3.73,17.21,59.92,82.65,17.35,17.21,5.61,33.49,-0.51,94.47,0.0,,95.68,16.3,93.94,28.27,56.69,28.27,56.69,10.24,665.32,18.93,367.34,18.93,367.34,-1,-1,-1
0,002231.XSHE,2011-04-19,76.8,76.8044,5.37,8.05,-38.09,002231.XSHE,0.3,0.3,0.24,1.29,22.08,98.69,1.31,1.29,4.35,15.4,-0.2,75.8,0.0,,54.21,-46.65,-3566.53,88.87,-11.25,88.87,-11.25,2708.23,-93.31,140.54,-93.33,140.54,-93.33,-1,-1,-1
0,002231.XSHE,2011-07-29,66.91,68.5734,4.84,6.19,-21.81,002231.XSHE,3.01,3.01,2.44,11.17,35.3,85.45,14.55,11.17,2.21,17.7,-1.2,97.68,0.0,,74.57,-20.29,-139.5,120.52,16.82,120.52,16.82,140.59,1199.28,104.6,908.27,104.6,908.27,-1,1,1
0,002231.XSHE,2011-10-22,59.87,74.4686,5.12,5.65,-20.53,002231.XSHE,2.62,2.62,2.09,8.12,29.03,90.26,9.74,8.12,8.24,8.89,-0.02,90.02,0.0,,67.61,-21.83,-224.08,97.19,21.38,97.19,21.38,440.83,-18.71,177.35,-11.8,177.35,-11.8,-1,1,1
0,002231.XSHE,2012-02-29,49.11,72.9448,5.01,4.71,-17.95,002231.XSHE,6.29,6.29,5.09,18.22,51.72,82.39,17.61,18.22,4.62,23.3,-0.05,91.98,0.0,,111.92,49.36,280.3,74.59,38.74,74.59,38.74,77.21,150.76,84.8,211.39,84.8,211.39,1,1,1
0,002231.XSHE,2012-04-20,57.38,57.3803,5.02,6.37,18.29,002231.XSHE,0.57,0.57,0.47,4.49,37.32,95.31,4.69,4.49,7.4,23.75,-0.61,88.8,0.0,,99.18,-59.6,-1271.21,-10.82,-54.67,-10.82,-54.67,219.67,-87.93,209.27,-88.83,209.27,-88.83,-1,-1,-1
0,002231.XSHE,2012-08-04,50.35,52.5579,4.58,5.95,17.79,002231.XSHE,2.53,2.53,2.15,18.97,41.07,90.01,9.99,18.97,4.01,26.11,-1.2,48.81,0.0,,67.78,-40.25,-402.73,-19.89,4.94,-19.89,4.94,-44.96,123.7,36.06,343.57,36.06,343.57,-1,-1,-1
0,002231.XSHE,2012-10-30,39.18,43.8898,3.88,5.19,17.37,002231.XSHE,0.6,0.6,0.52,5.88,36.07,100.03,-0.03,5.88,15.37,19.26,-0.68,-0.46,0.0,,93.55,-55.83,204345.2344,-49.6,-23.64,-49.6,-23.64,-100.14,-100.21,-63.46,-76.31,-63.46,-76.31,-1,-1,-1
0,002231.XSHE,2013-04-19,37.11,37.1751,3.14,5.09,18.0,002231.XSHE,3.87,3.87,3.24,16.77,62.25,81.77,18.23,16.77,6.72,29.08,-1.6,101.81,0.0,,85.1,18.29,100.32,-15.82,131.72,-15.82,131.72,-12.85,154719.4219,-22.52,560.25,-22.52,560.25,1,1,1
0,002231.XSHE,2013-04-22,39.12,44.9956,3.31,5.36,18.97,002231.XSHE,-1.81,-2.1,-1.59,-22.26,29.19,126.5,-26.5,-22.26,12.89,41.16,-0.27,119.04,0.0,,106.32,-143.48,541.51,-34.12,-64.52,-34.12,-64.52,-472.32,-151.57,-426.74,-147.09,-426.74,-147.09,-1,-1,-1
0,002231.XSHE,2013-08-10,51.27,34.9732,2.62,4.83,-9.89,002231.XSHE,-1.61,-1.72,-1.39,-20.56,44.07,124.44,-24.44,-20.56,14.87,52.27,-0.48,118.89,0.0,,108.58,-44.62,182.53,-39.83,-4.15,-39.83,-4.15,-247.17,11.58,-165.21,11.47,-165.22,11.46,1,1,1
0,002231.XSHE,2013-10-30,364.83,49.6914,3.74,7.58,-24.24,002231.XSHE,1.23,1.33,0.95,8.46,38.54,90.85,9.15,8.46,6.13,20.88,0.6,108.57,0.0,107.86,83.29,-44.29,-484.25,35.8,72.34,35.8,72.34,45566.0195,164.49,95.24,170.92,111.82,176.94,-1,-1,-1
0,002231.XSHE,2014-03-29,200.8,44.9255,3.55,6.39,-35.81,002231.XSHE,-4.97,-5.64,-4.16,-24.09,17.68,135.57,-35.57,-24.09,8.43,21.69,0.73,112.54,0.0,,92.66,22.44,-63.08,-10.79,52.23,-10.79,52.23,-274.09,-692.05,-228.18,-533.49,-226.09,-493.01,1,1,1
0,002231.XSHE,2014-04-22,-56.68,-56.6792,4.28,8.0,-41.1,002231.XSHE,-1.12,-1.28,-1.05,-14.02,31.14,115.67,-15.67,-14.02,13.74,30.89,0.42,111.8,0.0,,105.17,-73.9,471.46,11.73,-55.57,11.73,-55.57,33.9,80.42,29.62,74.14,41.97,78.33,1,1,1
0,002231.XSHE,2014-08-09,-66.96,-59.7209,4.58,8.27,-119.07,002231.XSHE,-1.49,-1.83,-1.38,-21.42,22.27,125.76,-25.76,-21.42,9.87,35.31,1.51,120.27,0.0,,128.8,-33.39,129.63,-3.2,-16.96,-3.2,-16.96,-2.02,-36.48,-0.85,-26.87,13.86,-31.43,-1,1,1
0,002231.XSHE,2014-10-30,-84.77,-72.9262,5.57,10.14,-47.38,002231.XSHE,0.45,0.04,0.17,1.98,31.23,101.89,-1.9,1.98,7.62,23.48,1.17,-95.33,-0.59,7.83,99.31,11.69,-618.52,-25.83,32.05,-25.83,32.05,-115.42,90.25,-82.62,112.22,-66.0,130.37,-1,-1,-1
